CompoundID,P3_ChloraPrep_EndPoint.1,P3_ChloraPrep_EndPoint.2,P3_ChloraPrep_EndPoint.3,P3_ChloraPrep_Baseline.1,P3_ChloraPrep_Baseline.2,P3_ChloraPrep_Baseline.3,P3_ChloraPrep_PostIntervention.1,P3_ChloraPrep_PostIntervention.2,P3_ChloraPrep_PostIntervention.3,P3_FullSurgicalPrep_EndPoint.1,P3_FullSurgicalPrep_EndPoint.2,P3_FullSurgicalPrep_EndPoint.3,P3_FullSurgicalPrep_Baseline.1,P3_FullSurgicalPrep_Baseline.2,P3_FullSurgicalPrep_Baseline.3,P3_FullSurgicalPrep_PostIntervention.1,P3_FullSurgicalPrep_PostIntervention.2,P3_FullSurgicalPrep_PostIntervention.3,P3_Water_EndPoint.1,P3_Water_EndPoint.2,P3_Water_EndPoint.3,P3_Water_Baseline.1,P3_Water_Baseline.2,P3_Water_Baseline.3,P3_Water_PostIntervention.1,P3_Water_PostIntervention.2,P3_Water_PostIntervention.3
TG.53:3|TG.17:1_18:1_18:1__Pp,0.001710744,0.001630464,0.001935728,0.002493352,0.00259168,0.001276325,0.002616123,0.001999816,0.001736016,0.00284621,0.001762096,0.000940956,0.001318356,0.00202169,0.002106139,0.003518366,0.003280085,0.002868379,0.001608516,0.00330376,0.001673541,0.001745507,0.002662961,0.00166469,0.002526315,0.001930848,0.003475006
TG.53:4|TG.17:1_18:1_18:2__Pp,0.000685541,0.000653371,0.000783006,0.00096051,0.001034083,0.000806346,0.001152166,0.000864911,0.000685935,0.001156059,0.000677722,0.00050439,0.000614194,0.000836658,0.000961471,0.001536601,0.001194755,0.001056738,0.000613925,0.001280205,0.000657882,0.0007066,0.001217127,0.000717375,0.001099989,0.000666713,0.001074519
TG.53:5|TG.17:1_18:2_18:2__Pp,0.000131719,0.000125538,0.000183868,0.000194857,0.000178281,0.00014796,0.00019868,0.000220375,0.000123676,0.000261564,0.000153149,6.39E-05,0.000124397,0.000203483,0.000207311,0.000293219,0.000258408,0.000274374,0.000131134,0.000232113,0.000112315,0.000135123,0.000193192,0.000191215,0.000231619,0.000112519,0.000182578
TG.53:6|TG.17:1_18:2_18:3__Pp,0,0,2.20E-05,0,1.74E-05,0,2.73E-05,1.16E-05,0,0,0,0,0,0,0,3.11E-05,0,0,1.01E-05,0,0,0,0,0,2.20E-05,0,0
TG.54:0|TG.16:0_18:0_20:0__Pp,0.000245015,0.000233517,0.000359747,0.000623499,0.000774534,0.000565343,0.000349936,0.000255731,0.000374274,0.000155359,0.000354529,0.000429963,0.000400576,0.000555417,0.000540598,0.000326388,0.00040652,0.000389143,0.000185354,0.000598099,0.000459918,0.000419849,0.000851098,0.000418429,0.000508591,0.000293046,0.000329889
TG.54:1|TG.18:0_18:0_18:1__Pp,0.004370837,0.004165726,0.005293718,0.007806783,0.008666379,0.005383041,0.008383366,0.005664428,0.004815281,0.007257171,0.004758577,0.003058471,0.00399956,0.006411183,0.006440374,0.010657278,0.009286959,0.008140339,0.004760553,0.007540448,0.004356315,0.004248443,0.00815086,0.004958237,0.007394711,0.002647399,0.007114606
TG.54:2;O|TG.18:0_18:1_18:1;O__Pp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019114,0,0.000135399,0.00012877,0.000204826,0.000157028,0.000356684,0,0
TG.54:2;O|TG.18:0_18:1_18:1;O_1__Pp,0.000333803,0.000318138,0.000104534,5.82E-06,5.68E-06,0.00030912,7.59E-06,0.00027767,0.000227075,0.000150319,1.33E-05,0,0.000347293,0.000287373,0.000108135,0.000172932,0.000229388,0.000409854,0,0,0,0,0,0,0,0,0
TG.54:2|TG.18:0_18:1_18:1__Pp,0.001408924,0.001342808,0.002422203,0.006830376,0.006824586,3.61E-05,0.00012448,0.001248273,0.004145866,4.72E-05,0.002463013,0.00061558,0.002142064,0.003239894,0.003502484,0.003660448,0.007123212,0.004343297,0.004163109,0.000662355,0.0039038,0.004710677,0.002298918,0.003640083,0.0054897,0.005949805,0.013515341
TG.54:2|TG.18:0_18:1_18:1_1__Pp,0.024987519,0.023814927,0.029728136,0.030849142,0.037869077,0.026036201,0.039225833,0.030574486,0.024009593,0.040824328,0.023831876,0.013713204,0.019340105,0.029571319,0.030428878,0.042863786,0.044341696,0.044120208,0.022623668,0.03962619,0.025465504,0.024595001,0.037764615,0.023669814,0.03590161,0.025702092,0.050155165
TG.54:3;O|TG.18:1_18:1_18:1;O__Pp,0.000215848,0.000205719,0.000292716,0.000352304,0.000299002,0.000430024,0.000325386,0.000376231,0.000271188,0.000473246,0.00027834,0.000200069,3.87E-05,0.000168559,0.000147884,0.000324477,0.000240014,0.000368501,0.000240787,0.000692021,0.000259619,0.000252786,0.000365712,0.000135062,0.000495952,0.00022025,0.000508346
TG.54:3|TG.18:1_18:1_18:1__Pp,0,0,0,0,0,0,1.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TG.54:3|TG.18:1_18:1_18:1_1__Pp,0.047945553,0.045695607,0.051920457,0.052701331,0.068569621,0.053579759,0.070765677,0.058460826,0.045528946,0.071136387,0.048105389,0.029076491,0.038722096,0.056064373,0.058372062,0.072421398,0.080407122,0.084506174,0.040208596,0.071736142,0.057169314,0.051281244,0.074534871,0.046565008,0.070088377,0.066015993,0.084654516
TG.54:4;O|TG.18:1_18:1_18:2;O__Pp,0.000276812,0.000263822,0.000316911,0.000368028,0.000436431,0.000239145,0.000410409,0.000339196,0.000306776,0.00060942,0.000242218,0.000280445,0.000142215,0.000334461,0.000367715,0.0005347,0.000425885,0.000553227,0.000250561,0.000454786,0.000244245,0.000318888,0.000272002,0.000297104,0.000374625,0.000376591,0.000555254
TG.54:4;O2|TG.18:1_18:1_18:2;O2__Pp,0.000107254,0.000102221,0.000148473,0.000216084,0.000150194,0.000154253,0.000154796,0.000158875,0.000169248,0.000222709,0.000101509,0.0001294,5.19E-05,0.000117854,0.00014664,0.000210062,0.000209256,0.000199542,9.13E-05,0.000167262,0.000103781,0.000160386,0.000192209,0.000104593,0.000227477,0.00014555,0.000184073
TG.54:4|TG.18:1_18:1_18:2__Pp,0.028516251,0.027178066,0.036896464,0.044556106,0.048661194,0.029213212,0.05233318,0.034966927,0.027889719,0.054625038,0.028982127,0.015737713,0.022902294,0.036851642,0.039025342,0.06686949,0.059491923,0.053101635,0.029385037,0.051581681,0.026307673,0.028194903,0.047749914,0.029928351,0.046934977,0.030265099,0.059400555
TG.54:5;O|TG.18:1_18:2_18:2;O__Pp,7.29E-05,6.94E-05,0.000143238,0.000154752,0.000137203,0.000109285,0.000155378,0.000138978,9.74E-05,0.000182676,0.000104715,5.96E-05,8.86E-05,0.000110691,0.000130004,0.000229549,0.00019991,0.000182125,8.69E-05,0.000119418,8.68E-05,0.000109274,0.00016803,9.90E-05,0.000158934,0.000111685,0.000150437
TG.54:5;O2|TG.18:1_18:1_18:3;O2__Pp,4.76E-05,4.54E-05,0,2.93E-05,0,4.23E-05,1.69E-05,4.82E-05,4.33E-05,0.000109615,0,0,0,0,0,0,0,0,0,6.32E-06,3.30E-05,0,0,0,4.73E-05,2.76E-05,2.79E-05
TG.54:5|TG.16:0_18:1_20:4__Pp,0.000576098,0.000549063,0.000613421,0.000801677,0.000912435,0.00047916,0.00084443,0.000533304,0.000491466,0.000773264,0.000293743,0.000307992,0.000396952,0.000639496,0.000759855,0.000852932,0.000671802,0.000701237,0.000408984,0.00095105,0.000588419,0.000488054,0.000764017,0.000543536,0.000845331,0.000530128,0.000847044
TG.54:5|TG.18:1_18:2_18:2__Pp,0.009879626,0.009416004,0.012863467,0.015981532,0.016737049,0.010518562,0.018212227,0.012290501,0.009700234,0.018415476,0.010555451,0.006017324,0.008379887,0.013002426,0.014295852,0.025920364,0.019697642,0.01743517,0.009515037,0.016340504,0.008629634,0.009353898,0.017328426,0.011263641,0.017168398,0.009146859,0.015853211
TG.54:5|TG.18:1_18:2_18:2_1__Pp,0.000130953,0.000124807,0.000111926,6.73E-05,9.81E-05,0.000192718,0.000130795,0.000273876,0.000102837,8.49E-05,0.000126312,0.000135673,9.14E-05,0.000114035,0.000146865,9.11E-05,0.000170837,0.00013251,7.50E-05,0.000145488,5.97E-05,0.000115712,9.51E-05,2.17E-05,0.000165069,2.60E-05,0.000112424
TG.54:6;O|TG.18:2_18:2_18:2;O__Pp,2.58E-05,2.46E-05,2.37E-05,2.34E-05,3.41E-05,1.04E-05,3.84E-05,4.14E-05,2.43E-05,3.94E-05,2.92E-05,0,1.24E-05,1.07E-05,3.80E-05,4.58E-05,3.65E-05,3.28E-05,2.48E-05,3.65E-05,0,2.22E-05,0,7.87E-06,3.11E-05,2.37E-05,3.48E-05
TG.54:6|TG.16:0_18:2_20:4__Pp,0.000210004,0.000200149,9.58E-05,0.000157235,0.000364331,0.000234436,0.000170171,0.000250445,7.92E-05,0.00018662,0.000246499,2.94E-05,0.000119332,0.000251509,6.93E-05,0.000506975,0.0003433,0.000285072,6.83E-05,0.000242022,0.000160622,8.19E-05,0.000290475,0.000172172,0.000283131,5.90E-05,0.00031413
TG.54:6|TG.18:1_18:2_18:3__Pp,0.002189622,0.002086869,0.002818683,0.003456335,0.003869855,0.002525741,0.00441884,0.002778422,0.00198907,0.003846882,0.002472148,0.001288179,0.001875863,0.003052426,0.003205445,0.005941878,0.004237976,0.003791155,0.001879616,0.003525452,0.001835983,0.001896048,0.004031171,0.002606491,0.004082386,0.001834767,0.002927481
TG.54:7|TG.18:2_18:2_18:3__Pp,0.000179405,0.000170986,0.000258974,0.000301879,0.000339993,0.000217889,0.000399833,0.000230498,0.000163012,0.000316017,0.00022464,0.000144234,0.000191387,0.000258954,0.000283806,0.000492661,0.000377022,0.000295475,0.000180543,0.00025645,0.00016912,0.000190068,0.000364991,0.000235763,0.000357747,0.000145425,0.000314854
TG.55:1|TG.18:0_19:0_18:1__Pp,0.00019656,0.000187336,0.000124655,0.000229058,0.000223865,0.000215546,0.000207124,0.000125434,0.000138864,0.000144503,0.00021883,0.00019219,0.000108755,0.000269436,0.000145832,0.000191979,0.000248875,0.000236377,0.000135904,0.000275494,0.000105766,0.000221918,0.000340609,0.00019812,0.000236772,0.000149387,0.00020517
TG.55:2|TG.18:0_18:1_19:1__Pp,0.000711803,0.0006784,0.000638387,0.000954034,0.000978638,0.000980201,0.000843168,0.000900362,0.000527987,0.000964754,0.000279228,0.000476814,0.000603888,0.000825535,0.000968894,0.000987831,0.00124397,0.001322563,0.000625375,0.001296702,0.000601298,0.000808105,0.000916439,0.00018587,0.001248805,0.00055974,0.001186848
TG.55:3|TG.18:1_18:1_19:1__Pp,0.000867395,0.000826691,0.001119942,0.001212317,0.001488457,0.00099788,0.001388215,0.001125587,0.000919218,0.001496483,0.000886546,0.000772082,0.000684529,0.001146761,0.001054743,0.001752831,0.001680167,0.001635603,0.000541612,0.00176417,0.000784452,0.000928317,0.001380193,0.000828007,0.001263783,0.000835068,0.001596013
TG.55:4|TG.18:1_19:1_18:2__Pp,0.000431735,0.000411474,0.000212506,0.000664647,0.00076197,0.000444165,0.000365396,0.000552854,0.000482728,0.000932085,0.000377537,0.00021721,0.000302374,0.000448346,0.000641069,0.001007681,0.000389958,0.000874614,0.000460377,0.000809928,0.000305381,0.00033107,0.000408202,0.000215541,0.000616221,0.000412224,0.000794774
TG.55:5|TG.18:1_18:2_19:2__Pp,9.51E-05,9.06E-05,0.000110393,0.00016521,0.000137219,8.09E-05,0.000173188,0.000169442,6.91E-05,0.000224162,9.20E-05,2.35E-05,8.06E-05,9.12E-05,0.000224509,0.000299049,0.000137502,0.000117563,7.74E-06,0.00017385,0,0.000137298,0.000188686,6.99E-05,0.000186372,4.31E-05,8.42E-05
TG.55:6|TG.18:2_18:2_19:2__Pp,2.37E-05,2.26E-05,3.14E-05,7.38E-06,3.88E-05,1.21E-05,7.24E-05,8.60E-06,0,6.98E-06,1.68E-05,8.24E-05,8.66E-05,0,2.30E-05,0,1.05E-05,9.68E-05,3.95E-06,9.17E-05,0.000100372,7.16E-06,5.91E-05,2.99E-05,2.74E-05,7.19E-05,6.31E-06
TG.56:1|TG.18:0_20:0_18:1__Pp,0.000358411,0.000341592,0.00039931,0.000550224,0.00072324,0.000526375,0.000596337,0.000414588,0.000414993,0.000386218,0.000397375,0.000273487,0.000320871,0.000528347,0.000500475,0.00066295,0.00066566,0.000629601,0.000336788,0.0006865,0.00031016,0.000404888,0.000635479,0.000397028,0.000500825,0.000289031,0.000531088
TG.56:2|TG.18:0_18:1_20:1__Pp,0.002053415,0.001957054,0.002487373,0.002917471,0.003306389,0.002337081,0.00331996,0.002610402,0.002016647,0.003514082,0.001949448,0.001478352,0.001623461,0.002433524,0.002592267,0.003869978,0.003864906,0.003537437,0.002023864,0.003838658,0.002157074,0.002067779,0.0031159,0.001696157,0.002959924,0.001862387,0.004505819
TG.56:3|TG.18:1_18:1_20:1__Pp,0.005922291,0.005644375,0.0064825,0.007151945,0.008157325,0.006299349,0.008255744,0.007095561,0.005566364,0.009827103,0.00535229,0.00387152,0.004410504,0.006393461,0.006732109,0.009049214,0.010568787,0.010607927,0.005621033,0.011206344,0.006953461,0.006331967,0.008501499,0.00527841,0.008033129,0.008135625,0.015445105
TG.56:4|TG.18:1_20:1_18:2__Pp,0.005585321,0.005323218,0.006420596,0.006624912,0.008035089,0.006508119,0.008632228,0.007719339,0.005780913,0.009092924,0.005651809,0.003983155,0.004613786,0.00645016,0.006982642,0.008782205,0.009991568,0.010202661,0.004917014,0.008014799,0.006356835,0.006094734,0.008978373,0.005725171,0.008462392,0.007341122,0.008622711
TG.56:5|TG.18:1_18:2_20:2__Pp,0.004199073,0.004002022,0.005072497,0.005880565,0.006686167,0.003676027,0.005728227,0.005665799,0.00432196,0.007633485,0.004426921,0.002576311,0.00354334,0.005092436,0.005608508,0.008249648,0.008168227,0.007937279,0.003987721,0.006704064,0.00403075,0.003720533,0.005628482,0.003581338,0.006778071,0.004413574,0.007191353
TG.56:6|TG.18:1_18:1_20:4__Pp,0.000620248,0.000591142,0.000541043,0.000870474,0.000958504,0.00066751,0.001057012,0.000788444,0.000383825,0.001020125,0.00065155,0.000426806,0.000422238,0.000774426,0.00081232,0.001260681,0.001025994,0.000931882,0.000527599,0.001172824,0.000641596,0.000625789,0.000607963,0.000695754,0.00096696,0.000261405,0.00105546
TG.56:6|TG.18:1_18:2_20:3__Pp,0.001484768,0.001415092,0.002017039,0.002381195,0.002552484,0.001586148,0.002706238,0.001917871,0.001456809,0.002936601,0.001522523,0.000578973,0.001238838,0.001948821,0.002038964,0.003508441,0.003000156,0.002762982,0.001441849,0.002470273,0.001326246,0.001531312,0.00250949,0.001676521,0.002550699,0.000295179,0.00250832
TG.56:7|TG.18:1_18:2_20:4__Pp,0.000274879,0.00026198,0.000203948,0.00042153,0.000364006,0.000161493,0.000488106,0.000194084,0.000149533,0.000472847,0.000165494,0.000141677,0.000218219,0.000353642,0.000261588,0.000479117,0.000445908,0.000216246,0.000231832,0.000451691,0.00012517,0.000198379,0.000575868,0.000279971,0.000422135,0.000225104,0.000169998
TG.56:7|TG.18:2_18:2_20:3__Pp,0.000263411,0.00025105,0.000199471,0.000367318,0.000480829,0.000386924,0.000339329,2.27E-05,0.000294967,0.000471843,0.000160855,0.000109605,0.000125613,0.000368911,0.00031228,0.000697062,0.000272259,0.000244046,0.000262393,0.000214445,7.91E-05,0.00011583,0.000192191,0.000342483,0.000271897,0.000165467,0.000195788
TG.56:8|TG.18:2_18:2_20:4__Pp,1.23E-05,1.17E-05,6.20E-05,2.98E-05,2.60E-05,2.82E-05,0.000119772,0,4.34E-05,9.89E-05,4.26E-05,0,1.65E-05,4.79E-05,5.88E-05,0.000156538,7.98E-05,6.32E-05,3.22E-05,9.46E-05,4.43E-05,4.88E-05,8.55E-05,3.71E-05,6.36E-05,3.49E-05,5.24E-05
TG.56:8|TG.18:2_18:2_20:4_1__Pp,1.23E-05,1.17E-05,6.20E-05,2.98E-05,2.60E-05,2.82E-05,0.000119772,0,4.34E-05,9.83E-05,4.26E-05,0,1.65E-05,4.79E-05,5.90E-05,0.000156538,7.98E-05,6.32E-05,3.22E-05,9.46E-05,4.43E-05,4.88E-05,8.55E-05,3.71E-05,6.36E-05,3.49E-05,5.24E-05
TG.57:1|TG.16:0_23:0_18:1__Pp,8.06E-05,7.69E-05,7.22E-05,8.99E-05,0.000128444,0.000119178,0.000109169,0.000103622,3.14E-05,7.09E-05,5.01E-05,0.000175597,9.65E-05,0.000114521,0.000129099,9.76E-05,8.06E-05,0.000149934,5.56E-05,0.000168399,0.000121044,0.000112456,0.000168714,9.01E-05,0.000125524,3.06E-05,6.02E-05
TG.57:2|TG.15:0_20:1_22:1__Pp,0.000222145,0.000211721,9.21E-05,0.000205953,0.00029147,0.000337454,0.00016378,0.000221624,0.000101014,0.000152105,0.000158473,0.000365186,0.000172837,0.000242271,0.000236295,0.000270249,0.000215479,0.00025646,5.99E-05,0.000435922,0.000253787,0.000261117,0.00021317,0.000119654,0.000380716,2.27E-05,0.000171532
TG.57:3;O2|TG.16:0_16:1_9:0;O(FA.16:1)__Pp,0,0,0,9.60E-06,0,0,1.41E-05,0,0,2.87E-05,0,0,0,9.43E-06,0,7.96E-06,3.39E-05,0,0,1.78E-05,0,0,3.47E-05,0,0,0,0
TG.57:3|TG.18:1_19:1_20:1__Pp,0,0,0.000174745,0.00013011,0.000295287,0.000151854,0.000240069,0,0,0.000253903,0.000183774,0.00016734,0,0,0.000235069,0.000322894,0.000260964,7.20E-05,0.0001633,0.000348017,0,0,0,0.000248214,0.000337644,0,0.000251207
TG.57:4|TG.18:1_21:1_18:2__Pp,0.000154024,0.000146796,4.60E-05,6.69E-05,0.000110143,1.64E-05,0.000221326,0.000127848,2.14E-05,5.82E-05,3.29E-05,1.99E-05,5.85E-05,0.000140162,0.000211908,0.000278794,0.000209869,6.81E-05,0.000120751,0.000120857,0.000110218,3.44E-05,0.000105877,3.34E-05,0.000192343,5.82E-05,0.000192683
TG.57:5|TG.18:1_19:1_20:3__Pp,1.44E-05,1.37E-05,1.29E-05,2.16E-05,7.41E-06,1.10E-05,5.39E-05,2.38E-05,1.08E-05,2.83E-05,7.71E-06,2.33E-05,7.04E-06,1.41E-05,0,3.55E-05,2.37E-05,1.88E-05,2.78E-05,1.30E-05,5.05E-06,9.46E-06,1.28E-05,0,4.80E-05,2.69E-05,0.00010089
TG.58:1|TG.16:0_24:0_18:1__Pp,0.000143741,0.000136996,0.000127895,0.000152306,0.000220154,0.000234696,0.000158965,0.000184888,0.000130564,0.000150972,0.000123213,0.000204809,0.000130496,0.000198458,0.000187991,8.05E-05,8.84E-05,0.000194824,9.73E-05,0.000236863,0.000183818,7.06E-05,0.000228665,0.000166406,0.000250723,1.98E-05,0.000169527
TG.58:2|TG.18:0_18:1_22:1__Pp,0.000413294,0.000393899,0.000380374,0.000450785,0.000612105,0.000495838,0.000514931,0.000475758,0.000357398,0.000430277,0.0003502,0.000598285,0.0003379,0.000535665,0.000452434,0.000527097,0.000554105,0.000398032,0.000304248,0.001030124,0.000420979,0.000450812,0.000645614,0.000339893,0.000746909,0.000357348,0.000416038
TG.58:3|TG.18:1_20:1_20:1__Pp,0.000743187,0.000708311,0.000664763,0.000807154,0.000956269,0.000898612,0.000719362,0.000684726,0.000559129,0.000991804,0.000532223,0.000675018,0.000580526,0.000691038,0.000695753,0.00100709,0.000910521,0.000917416,0.000539128,0.001590693,0.000857491,0.000863303,0.000841991,0.000477858,0.001066411,0.000660324,0.001415937
TG.58:4|TG.18:1_20:1_20:2__Pp,0.000617578,0.000588597,0.000651558,0.000715606,0.00077247,0.000689852,0.000713412,0.000788119,0.00063008,0.000943724,0.000439004,0.000503643,0.00049519,0.000579422,0.000614775,0.000871827,0.000940525,0.000923706,0.000501191,0.000978012,0.000743457,0.000636478,0.000828477,0.000536227,0.000921897,0.000666971,0.001220208
TG.58:5|TG.18:0_18:1_22:4__Pp,0,0,0,0,0,0,0,0,0.00041187,0,0,2.36E-05,0,3.25E-05,0.000197264,0.000389215,0,0.000896803,0,0.000542959,0.00044971,0,0,4.78E-06,0,0,0.000684559
TG.58:6|TG.18:1_18:1_22:4__Pp,0.000468253,0.000446279,0.000463551,0.00058905,0.000631699,0.000498111,0.000656669,0.000488762,0.000422036,0.000624058,0.000371044,0.000171247,0.000291982,0.00038909,0.000527039,0.000834163,0.000795311,0.00085077,0.000300672,0.000807427,0.000534174,0.000409721,0.000580548,0.000212535,0.00063644,0.000474665,0.000845188
TG.58:7|TG.18:1_18:2_22:4__Pp,0.000326867,0.000311528,0.000389736,0.000494283,0.00053243,0.000350678,0.000583738,0.000442183,0.000319644,0.000581232,0.000338914,0.000263375,0.000222596,0.000405873,0.000436842,0.000709023,0.000624017,0.000569253,0.000319647,0.00060847,0.000340104,0.000356106,0.000561447,0.000369547,0.00055851,0.000365667,0.000541293
TG.58:8|TG.18:1_18:2_22:5__Pp,7.93E-05,7.56E-05,0.000108215,0.000127572,0.0001188,8.43E-05,0.000151252,0.000130195,0.000104134,0.000141931,8.66E-05,4.63E-05,6.39E-05,8.27E-05,0.000137152,0.00019966,0.000174903,0.000119612,4.62E-05,0.000167795,7.47E-05,8.88E-05,6.71E-05,9.82E-05,0.000155588,6.24E-05,0.00012126
TG.59:1|TG.15:0_22:0_22:1__Pp,4.83E-06,4.60E-06,0.000155098,7.79E-05,9.68E-05,0.000110947,3.12E-05,5.62E-05,4.28E-05,4.71E-05,7.32E-05,0.000164374,1.19E-05,8.15E-05,0.000116147,4.03E-05,7.98E-05,0.000109094,3.23E-05,0.000139803,2.45E-05,6.14E-05,9.43E-05,6.89E-05,3.94E-05,0,0.000161524
TG.59:2|TG.15:0_22:1_22:1__Pp,0.000156375,0.000149037,0.000108174,9.44E-05,0.000304098,0.000301525,0.000103882,7.10E-05,0.000137278,0.000123122,0.000110666,0.000380247,0.00018061,0.000217676,0.000232093,0.000181864,0.0001564,0.000181122,6.91E-05,0.000413829,0.000178246,0.000191401,0.000235062,0.000121497,0.000223295,0.000130296,0.000104212
TG.59:4;O2|TG.14:1_15:1_14:0;O(FA.16:1)__Pp,5.97E-05,5.69E-05,7.05E-05,8.18E-05,7.76E-05,6.20E-05,0.000111212,6.95E-05,6.31E-05,0.000107764,2.82E-05,4.55E-05,5.46E-05,7.66E-05,8.88E-05,0.000139972,0.000103109,5.45E-05,5.78E-05,3.93E-05,2.68E-05,4.89E-05,9.68E-05,5.92E-05,9.01E-05,6.22E-05,9.99E-05
TG.60:2|TG.22:0_16:1_22:1__Pp,0.000185522,0.000176816,0.000151387,0.0002043,0.000145716,0.000330715,0.000159134,0.000238623,0.000131895,0.000149087,0.000157638,0.000393483,0.000202923,0.000247308,0.000261267,0.000152371,5.43E-05,0.00022285,0.000119645,0.000601991,0.000201087,0.000218975,0.000254386,0.000131288,0.000455271,0.000104011,0.00011986
TG.60:3;O2|TG.18:1_18:1_8:0;O(FA.16:0)__Pp,0.000138708,0.000132199,6.73E-05,9.96E-05,0.000118199,0.000177795,0.000139698,0.000150077,9.57E-05,0,0.000108243,0,0,0.000110283,0.000112672,0.000108802,0.000140468,0,7.86E-05,7.79E-05,0,0.000134955,0.000198282,0,0,8.75E-05,8.31E-05
TG.60:3|TG.16:1_22:1_22:1__Pp,0.000347075,0.000330787,0.000250713,0.000320336,0.000619185,0.000468413,0.000196208,0.000422672,0.000298935,0.000334043,0.000312379,0.000822446,0.000305864,0.000444067,0.000401661,0.000419395,0.00024397,0.000302685,0.000251068,0.001212488,0.000449539,0.000563199,0.000445277,0.000189801,0.000873432,8.68E-05,0.000357544
TG.60:6|TG.18:1_20:1_22:4__Pp,4.41E-05,4.20E-05,5.83E-05,7.28E-05,6.99E-05,3.63E-05,6.98E-05,4.12E-05,5.39E-05,8.27E-05,6.44E-05,9.23E-05,5.72E-05,5.54E-05,3.39E-05,8.77E-05,8.64E-05,0.000100672,4.12E-05,7.69E-05,5.13E-05,3.99E-05,7.44E-05,3.99E-05,9.06E-05,8.99E-05,0.000107144
TG.60:7|TG.18:1_20:2_22:4__Pp,3.26E-05,3.11E-05,2.96E-05,9.31E-05,0.000109186,2.65E-05,6.37E-06,0.000163442,2.99E-05,5.49E-05,8.31E-05,2.70E-05,3.90E-05,2.85E-05,3.58E-05,8.68E-05,0.000138635,9.70E-05,6.38E-05,8.44E-05,6.59E-05,5.88E-05,6.54E-05,4.06E-05,4.25E-05,3.71E-05,0.000135613
TG.61:2|TG.15:0_22:1_24:1__Pp,7.89E-05,7.52E-05,6.69E-05,9.42E-05,9.01E-05,0.000173489,8.82E-05,3.69E-05,2.44E-05,9.32E-06,7.43E-05,0.000207415,9.16E-05,5.29E-05,0.000127004,0.00010739,5.83E-05,0.000101876,4.24E-05,0.000161677,2.58E-05,3.09E-05,0.000149462,7.90E-05,0.000210423,0,2.91E-05
TG.61:3|TG.16:1_22:1_23:1__Pp,7.95E-05,7.57E-05,1.75E-05,2.40E-05,0.000154091,0.000137314,5.24E-05,7.14E-05,7.50E-05,5.09E-05,3.97E-05,0.000135844,8.30E-05,0.000111293,0.000100611,0.000102866,1.31E-05,2.73E-05,4.86E-05,0.000180521,8.56E-05,5.01E-05,4.81E-05,4.43E-05,6.82E-05,4.20E-05,1.63E-05
TG.62:3|TG.16:1_22:1_24:1__Pp,0.000100169,9.55E-05,0.000116924,0.000172913,0.000279541,0.000249375,0.000125222,0.000194877,0.000134348,0.000116092,5.76E-05,0.000447176,0.000190849,0.000223919,0.000221032,0.000148904,0.000124815,4.46E-05,9.07E-05,0.000597514,0.000166426,0.000246283,0.000263583,0.000105109,0.00041883,6.62E-05,5.35E-05
TG.62:6|TG.18:1_20:1_24:4__Pp,9.18E-06,8.75E-06,6.99E-06,0,1.15E-05,6.61E-06,0,0,7.91E-06,5.79E-06,0,0,0,7.44E-06,0,1.13E-05,7.05E-06,0,9.90E-06,1.31E-05,2.74E-05,4.59E-06,9.00E-06,1.91E-05,6.80E-06,1.34E-05,1.07E-05
TG.63:2|TG.23:0_16:1_24:1__Pp,2.80E-05,2.67E-05,0,2.77E-05,5.46E-05,0.000217519,3.36E-05,3.11E-05,0,6.36E-05,0,7.80E-05,3.12E-05,3.38E-05,4.57E-05,4.29E-05,0,0.000107722,1.16E-05,5.85E-05,0,3.66E-05,0,4.38E-05,7.50E-05,0,8.52E-05
TG.63:3|TG.16:1_23:1_24:1__Pp,4.39E-05,4.18E-05,3.49E-05,2.16E-05,5.83E-05,5.78E-05,2.53E-05,2.26E-05,4.45E-05,3.20E-05,8.35E-06,8.35E-05,4.84E-05,6.67E-05,5.45E-05,4.21E-05,4.09E-05,8.77E-06,2.99E-05,8.36E-05,5.60E-05,5.65E-05,6.42E-05,3.73E-05,2.15E-05,0,3.41E-05
TG.64:1|TG.22:0_24:0_18:1__Pp,0,0,5.80E-06,5.43E-05,4.64E-05,2.83E-05,0,0,1.57E-05,0,2.63E-05,0,0,0,5.61E-05,1.71E-05,5.18E-05,3.77E-05,1.71E-05,6.33E-05,2.64E-05,5.64E-05,0,0,2.60E-05,0.000106119,0
TG.64:4;O2|TG.14:1_16:1_18:0;O(FA.16:1)__Pp,0,0,0,4.49E-06,1.78E-05,0,0,0,0,0,0,0,0,7.56E-06,2.21E-05,1.02E-05,0,0,0,4.54E-05,0,2.42E-05,0,0,1.50E-05,0,0
TG.65:2|TG.21:0_22:1_22:1__Pp,1.53E-05,1.45E-05,0,5.22E-05,0,0,0,0,0,9.42E-06,0,5.06E-05,7.35E-05,0,0,0,0,0,4.03E-05,4.23E-05,9.17E-05,2.06E-05,2.10E-05,5.65E-05,0,0,0
