CompoundID,CompoundName,Formula,Phase,Mass,RT,P2_ChloraPrep_EndPoint.1,P2_ChloraPrep_EndPoint.2,P2_ChloraPrep_EndPoint.3,P2_ChloraPrep_Baseline.1,P2_ChloraPrep_Baseline.2,P2_ChloraPrep_Baseline.3,P2_ChloraPrep_PostIntervention.1,P2_ChloraPrep_PostIntervention.2,P2_ChloraPrep_PostIntervention.3,P2_FullSurgicalPrep_EndPoint.1,P2_FullSurgicalPrep_EndPoint.2,P2_FullSurgicalPrep_EndPoint.3,P2_FullSurgicalPrep_Baseline.1,P2_FullSurgicalPrep_Baseline.2,P2_FullSurgicalPrep_Baseline.3,P2_FullSurgicalPrep_PostIntervention.1,P2_FullSurgicalPrep_PostIntervention.2,P2_FullSurgicalPrep_PostIntervention.3,P2_Water_EndPoint.1,P2_Water_EndPoint.2,P2_Water_EndPoint.3,P2_Water_Baseline.1,P2_Water_Baseline.2,P2_Water_Baseline.3,P2_Water_PostIntervention.1,P2_Water_PostIntervention.2,P2_Water_PostIntervention.3
TG.16:0_17:1_18:1__Pp,TG 16:0_17:1_18:1,C54 H100 O6,Positive Phase,844.7521,14.14,986691.2499,3912986.346,539381.6992,2573405.059,8145890.543,3802017.334,3623179.928,1610673.887,2479772.691,2832763.094,2582584.714,1179982.151,3352811.847,9081371.105,3393291.671,2404065.448,1375365.306,3151005.458,1849918.204,4333734.668,1517535.413,8842333.922,3055245.381,6043376.189,1219109.506,2306473.769,1503057.258
TG.16:0_18:0_18:1__Pp,TG 16:0_18:0_18:1,C55 H104 O6,Positive Phase,860.7848,14.47,31132653.28,77580899.2,16908569.78,38023889.24,93186167.46,74912036.86,43850736.19,43275484.42,67756778.15,96930138.04,62996981.11,41010856.67,71766216.06,64770813.5,53808858.53,56055532.15,33697659.59,72434546.43,44110590.67,53805531.18,39701964.35,86489370.96,36573421.91,57532892.69,26447984.39,55424946.58,13923260.24
TG.16:0_18:1_18:1__Pp,TG 16:0_18:1_18:1,C55 H102 O6,Positive Phase,858.769,14.28,84899908.87,172486601.3,54503964.55,151042121.8,68069372.82,155722792.2,157509807.3,122722761.1,146985879.9,202331841.7,145926401.8,102414162.2,75371870.51,77418173.06,-96365352.22,135862237.7,101346139.6,155171681.3,129860241,72124491.86,110100946.7,66443715.88,132001915.8,172522074.9,93623524.85,147805969.9,104198518.9
TG.16:0_18:1_18:2__Pp,TG 16:0_18:1_18:2,C55 H100 O6,Positive Phase,856.7532,16.21,0,0,0,0,16010.14271,0,0,0,0,0,0,0,0,0,0,5167.949835,0,0,0,0,0,9379.583782,0,0,0,0,0
TG.16:0_18:1_20:4__Pp,TG 16:0_18:1_20:4,C57 H100 O6,Positive Phase,880.7516,13.78,517577.6148,1843519.802,392921.7157,1176373.501,3669024.135,754498.4223,1836261.446,739287.0917,1224236.566,1578106.99,1264156.245,661695.6101,1645822.065,3991016.81,1746808.742,1265646.284,847929.9357,1677136.725,500810.6547,1976433.962,813769.5898,4678630.92,1571959.705,2237627.116,520005.8749,1250869.702,794527.8079
TG.16:0_18:2_20:4__Pp,TG 16:0_18:2_20:4,C57 H98 O6,Positive Phase,878.7361,13.27,291278.004,869215.1504,133713.5281,253991.7661,1378529.773,768348.7279,775796.4305,344700.368,464665.3411,340186.89,548344.9118,154421.0194,722146.3284,1810998.139,838276.5136,476908.5778,395793.2462,697099.0947,153001.8851,202728.4135,413727.8235,2251656.564,823820.5062,1552555.61,72715.48881,158314.899,480884.0761
TG.16:0_22:0_22:1__Pp,TG 16:0_22:0_22:1,C63 H120 O6,Positive Phase,972.908,14.79,74170.57146,76442.59916,45221.70557,60859.95879,162592.6594,107680.3023,56138.9529,145975.6741,81018.5896,193778.8085,65839.74135,84749.35039,75659.47879,73200.06507,83051.68542,52875.87963,216728.8965,100294.107,62897.27849,26780.22281,84867.34628,113409.4676,54859.25744,76954.32831,62839.26326,190687.3291,18959.9495
TG.16:1_16:1_16:1__Pp,TG 16:1_16:1_16:1,C51 H92 O6,Positive Phase,800.6891,12.81,479222.6182,1326986.509,319976.4082,1483093.399,3342197.212,1586988.643,1442344.23,1306384.814,1020247.903,1278599.282,996951.7398,526904.091,1857884.63,3231923.813,1516835.621,911021.7559,1786281.232,1383107.213,673402.4701,1425024.707,554164.2485,3963816.776,2197865.223,3266678.212,2042478.825,2780491.84,1002957.048
TG.16:1_18:1_18:1__Pp,TG 16:1_18:1_18:1,C55 H100 O6,Positive Phase,856.7531,13.95,37196158.92,154139512.7,22081316.21,122528563.9,137276262.2,147240761.3,154305973.4,64904701.58,113027505.8,121898129.7,107638783.4,45859609.28,135001892.2,226726430.2,143032387.6,103679824.2,49659041.09,128923053.9,73731569.65,162844682.2,54884187.82,260246602.3,133306347.6,212496241.1,36257590.09,87111885,76062161.88
TG.16:1_18:1_18:2__Pp,TG 16:1_18:1_18:2,C55 H98 O6,Positive Phase,854.7367,13.45,8806932.166,32674936.39,5633127.694,28074610.8,80634829.2,33943115.49,36551157.61,14549689.39,24455928.56,29510264.13,20264677.59,11042538.32,31306802.67,107678163.9,34049393.33,20482181.46,13554626.62,31271105.85,15585879.13,35562025.16,14114066.16,101016782.1,36064185.3,72109829.9,8197804.115,20105238.65,20262784.66
TG.16:1_18:2_18:2__Pp,TG 16:1_18:2_18:2,C55 H96 O6,Positive Phase,852.7206,12.92,1188024.643,3473294.134,767872.4205,3468851.416,8908780.434,3356342.769,4254100.311,1857051.696,2881663.603,3995897.648,2230866.541,1474753.353,3627064.99,13469122.91,4016004.788,2403765.8,1778076.979,3461049.428,1852999.182,3729908.028,1737356.232,11457340.34,4631102.971,8749126.724,858883.3922,2596056.207,2822465.474
TG.16:1_18:2_18:3__Pp,TG 16:1_18:2_18:3,C55 H94 O6,Positive Phase,850.705,12.44,58821.37673,208449.4466,37407.34675,168434.2655,378930.7982,156333.7587,187026.4856,64369.65428,139647.4956,195054.773,111338.6886,50375.97814,196978.316,1030736.144,166177.6238,84421.53703,68597.34572,142280.2251,83945.28118,175446.2242,152531.5725,519797.442,233783.3262,473148.9155,46608.05881,130626.6204,118887.7995
TG.16:1_22:0_22:1__Pp,TG 16:1_22:0_22:1,C63 H118 O6,Positive Phase,970.8917,14.71,141765.6273,154010.0247,136878.2037,27346.70891,550868.6581,320382.5307,152370.5506,381686.6577,244703.6646,261607.2873,0,200345.2887,428626.3567,279299.1154,252535.2973,129221.1882,596336.613,274019.6457,117501.7754,132449.4096,96954.32645,458069.5189,58419.41182,190544.2995,534894.7948,482195.5906,58109.19842
TG.17:0_18:0_18:1__Pp,TG 17:0_18:0_18:1,C56 H106 O6,Positive Phase,874.7992,14.52,613148.896,1752146.184,384305.5611,953333.6841,2872514.455,1782075.64,1118527.338,1028296.837,1522070.063,2269810.111,1176533.459,777910.4328,1883812.203,2391925.647,1341246.951,1246703.779,857483.6931,1934689.231,957043.3795,1322486,966172.0569,2608061.246,886724.148,1435319.094,785966.0112,1340382.847,336288.5994
TG.17:0_18:1_18:1__Pp,TG 17:0_18:1_18:1,C56 H104 O6,Positive Phase,872.7835,14.38,2059669.063,5973202.46,948255.7507,4779550.965,12394766.17,6888357.605,6585903.832,3162795.873,5148899.8,5937360.969,5050361.314,1793029.545,6060758.714,13718242.25,6354125.638,4827119.474,2593867.907,5856344.543,2720974.87,7617989.679,2602183.621,14155599.37,4406693.087,9453616.808,1654316.146,3544960.837,1907601.217
TG.17:0_18:1_20:1__Pp,TG 17:0_18:1_20:1,C58 H108 O6,Positive Phase,900.8138,14.51,423152.6117,866645.9558,223959.1479,858699.7662,2352036.571,1246757.795,1263097.286,695518.2208,900170.2706,1061647.041,695259.2981,502237.2252,1183370.922,1996978.286,1266757.662,899857.9453,693530.1333,1096889.213,688484.0356,1422180.009,403764.3512,1857338.896,640093.3765,1547791.218,256126.838,964738.1394,369244.3264
TG.17:1_18:1_18:1__Pp,TG 17:1_18:1_18:1,C56 H102 O6,Positive Phase,870.7674,14.13,1289073.172,5481014.733,902326.8093,4199640.617,10911039.46,4817710.983,5826155.48,2335620.845,3836857.903,4038601.058,3406104.283,1409675.721,4823898.05,15309024.85,5165952.685,3541571.866,1823273.648,4479148.43,2742081.153,6481557.952,2043765.186,15371287.76,4878285.454,9550122.037,1517198.896,3052070.38,2558791.905
TG.17:1_18:1_18:2__Pp,TG 17:1_18:1_18:2,C56 H100 O6,Positive Phase,868.7517,13.69,468546.091,1624945.854,268122.6186,1404752.612,3969086.463,1818448.502,1846604.704,793760.3164,1302333.469,1537873.01,1053610.03,605754.8973,1630478.954,5727311.962,1977924.448,1062958.55,793068.8222,1643382.395,886400.7525,1809838.883,800935.2959,4917712.124,1862369.941,3213187.855,473789.0786,1150201.17,1003583.153
TG.17:1_18:2_18:2__Pp,TG 17:1_18:2_18:2,C56 H98 O6,Positive Phase,866.7362,13.2,110790.2498,378856.0432,80543.07522,196918.1144,878387.2684,330178.2717,376271.728,226518.5849,275895.8163,304603.2746,228375.9073,138040.1547,366548.8889,1159759.145,332728.5522,58895.74371,218622.881,377694.922,155123.0631,361884.65,236688.892,1165475.16,452449.0481,706633.0791,67459.67355,153253.4569,311760.9696
TG.18:0_18:0_18:1__Pp,TG 18:0_18:0_18:1,C57 H108 O6,Positive Phase,888.8148,14.58,3269954.901,9229582.979,1839270.454,3569416.118,15147597.92,9626977.058,4952372.808,4570795.306,7350379.735,10510611.57,7224467.124,3927205.944,8563165.31,12616763.76,6243331.554,6321653.818,4053418.289,8381992.484,4439987.547,6359764.566,4152542.516,14516042.72,3576817.064,6503111.793,3382044.385,6125295.861,1416119.107
TG.18:0_18:1_18:1__Pp,TG 18:0_18:1_18:1,C57 H106 O6,Positive Phase,886.8,14.45,17388378.64,62963998.81,10256065.42,41438088.52,93671852.24,57967445.45,61754168.29,28504605.07,46849171.2,50893900.71,51534837.07,21397138.64,52596349.8,87396912.76,55722939.37,46892952.02,20427426.41,48395392.3,32245151.01,67721830.02,22201620.78,97139264.08,43219009.53,71819955.6,19539582.4,36209997.85,18653566.14
TG.18:0_18:1_20:0__Pp,TG 18:0_18:1_20:0,C59 H112 O6,Positive Phase,916.8449,14.66,238174.9781,525305.3509,188292.4044,335697.136,880021.7448,604590.9747,325275.4579,393893.6443,523706.6497,778186.6486,370049.4421,348304.7084,636443.6615,636070.7538,480367.0788,441718.8167,472817.7239,493828.3693,331658.0264,297376.9628,296997.123,845282.7742,269704.2301,388460.1384,427204.911,462543.3142,93046.10672
TG.18:0_18:1_20:1__Pp,TG 18:0_18:1_20:1,C59 H110 O6,Positive Phase,914.8301,14.57,1253222.089,4514998.699,749975.8022,2269867.422,8317064.03,4438075.553,3843783.677,1991173.164,3328675.91,3415281.23,3629791.322,1448637.038,3809558.303,8452849.43,3622906.037,3199228.39,1798705.771,3389727.981,2028404.401,4451596.07,1494558.23,8548629.938,2356350.814,3446791.979,1737181.238,2589751.74,908231.9031
TG.18:1_18:1_18:1__Pp,TG 18:1_18:1_18:1,C57 H104 O6,Positive Phase,884.7843,14.26,36663215.17,103532251.3,22593849.65,84187124.29,137001200.5,94482571.27,99474650.17,59042518.86,85413922.45,88413403.33,77848379.01,41475503.66,88436010.34,118637515.3,93388712.63,76578438.02,42184699.78,82737009.04,66064111.68,104515207.7,46122965.89,139806789.7,79913656.61,110445005.2,41429867.08,70115842.28,54521262.42
TG.18:1_18:1_18:1_1__Pp,TG 18:1_18:1_18:1_1,C57 H104 O6,Positive Phase,884.7813,14.59,588555.3529,870303.1572,309371.5792,78958.76525,859114.6922,687327.9789,445067.4046,431600.3479,860420.642,662135.0239,399764.8709,414542.0947,361738.667,1017504.847,582682.8393,662178.9733,511857.3677,282710.7824,682715.6293,582738.5804,678802.0225,1011772.736,532061.7461,540754.684,477022.9382,771743.5966,230260.6009
TG.18:1_18:1_18:2__Pp,TG 18:1_18:1_18:2,C57 H102 O6,Positive Phase,882.7683,13.94,18871646.27,78262463.42,11037076.07,63547999.68,139229841.8,76221845.54,80902056.06,31359822.13,59598132.1,60571702.87,49733021.4,22949665.17,70593478.46,143637199.7,78001204.24,53919034.44,26410766.41,66994619.95,36676700.45,80783786.08,28053813.19,149572153.5,71615396.06,113145543.6,18155431.92,42326928.88,39994324.66
TG.18:1_18:1_18:2_1__Pp,TG 18:1_18:1_18:2_1,C57 H102 O6,Positive Phase,882.7659,14.49,0,3383982.927,0,2649310.605,2921847.783,2980344.435,2497564.289,3268839.723,3473238.114,6055801.136,2887626.407,3947776.275,3354218.893,2271868.185,2608508.307,2683407.137,4238699.42,3522490.488,3179999.198,2684070.274,0,3134357.404,2322381.318,2848042.125,0,4093301.251,1748910.43
TG.18:1_18:1_19:1__Pp,TG 18:1_18:1_19:1,C58 H106 O6,Positive Phase,898.7991,14.37,483799.6413,2142650.873,312194.5962,1443558.543,3966276.989,2165907.148,2072554.931,1011741.561,1695348.523,1551973.648,1504730.255,656789.6307,1833274.785,4069973.562,1728497.799,1444656.036,557563.4897,1679741.321,946765.6094,2272523.634,782135.5696,4347903.907,1894571.923,2572359.426,699121.7358,1259670.314,709178.0009
TG.18:1_18:1_20:1__Pp,TG 18:1_18:1_20:1,C59 H108 O6,Positive Phase,912.8148,14.44,3844172.265,15229720.68,2333443.572,9789103.962,24758602.76,13693593.09,15514676.26,6371004.698,10738718.82,8984708.817,11865709.74,4309783.26,11679316.93,23216379.08,12872108.86,10887573.52,4163864.783,9521172.475,7599181.169,16932047.44,4396478.449,24414951.79,9890889.806,15674800.82,4719563.576,7452274.885,4952516.529
TG.18:1_18:1_20:2__Pp,TG 18:1_18:1_20:2,C59 H106 O6,Positive Phase,910.7992,14.26,3827909.634,9342069.354,2620987.243,7716488.672,13621240.85,8836038.776,9441243.777,5673058.807,8322480.4,9065581.797,6978486.751,4147462.971,8307360.535,12510177.52,8975563.305,7260935.809,4776754.018,8027259.392,6096632.686,9099775.901,4799291.752,13926416.42,7479469.395,10199423.31,4405182.346,6702400.958,5205621.411
TG.18:1_18:1_20:4__Pp,TG 18:1_18:1_20:4,C59 H102 O6,Positive Phase,906.7672,13.75,509305.0207,1858202.308,324724.9176,1158245.61,2183811.795,1690172.959,1763239.898,702891.4802,1210067.007,1544986.405,1240947.296,532419.628,1757533.847,5167819.457,1765835.173,1228882.634,707962.8229,1143050.636,866928.2988,1757265.829,745145.1953,4880349.918,1579109.173,3331986.048,544385.0217,851347.1816,843952.2643
TG.18:1_18:1_22:4__Pp,TG 18:1_18:1_22:4,C61 H106 O6,Positive Phase,934.7996,14.11,303620.5933,1141356.104,189017.2378,758367.3164,2222826.128,1143976.454,1237019.107,510460.2615,730279.0818,526840.4477,817071.4776,137691.0687,1018677.296,2798032.262,1164691.783,718042.9554,404579.4252,912635.0791,627722.6255,1143343.101,183407.8457,2591234.074,902954.7947,1597667.209,191446.5615,633337.9502,525723.9041
TG.18:1_18:2_18:2__Pp,TG 18:1_18:2_18:2,C57 H100 O6,Positive Phase,880.7519,13.47,6634873.462,23489860.56,4053747.433,21473241.81,62881502.63,25371972.01,28580536.62,10909112.05,19260631.07,23270270.01,13941320.28,8347783.738,24494684.27,86244885.41,27598637.33,15928027.32,10838487.77,24953064.64,11406189.48,24002959.32,10804085.32,77963053.4,28301782.5,52840394.91,6004419.403,15758770.85,15824063.6
TG.18:1_18:2_19:1__Pp,TG 18:1_18:2_19:1,C58 H104 O6,Positive Phase,896.7836,14.14,217709.5147,790584.9689,105499.4175,940055.5607,2699372.287,910165.5449,1418460.799,390469.3381,1030694.967,509969.0857,264573.6699,382036.5703,786886.7281,3260801.268,1285363.023,605523.3171,257763.3937,1064995.636,315243.8947,1384251.969,425951.1937,2895459.019,1079963.543,1153038.64,76144.51348,653143.8983,665367.4383
TG.18:1_18:2_20:3__Pp,TG 18:1_18:2_20:3,C59 H102 O6,Positive Phase,906.7678,13.48,506275.2677,3106364.173,397414.3182,2688924.707,6226134.593,3294738.518,3662168.763,1410567.99,2550852.086,1324815.161,1788771.408,783796.953,3192207.398,8030653.792,3563069.902,2231424.076,1312679.389,2969285.001,865354.6322,2910069.072,1317818.836,7720736.371,3335461.853,5517687.02,638180.1251,1427673.957,1997002.459
TG.18:1_18:2_20:4__Pp,TG 18:1_18:2_20:4,C59 H100 O6,Positive Phase,904.7517,13.27,129219.0388,404194.142,95181.11203,253648.8789,1274341.582,701919.248,345916.0957,153760.1279,268174.6024,645791.5507,379563.4249,264588.2286,572548.4287,1675647.177,420971.6788,217467.7944,186608.5401,516659.7994,186332.3249,455228.5093,307909.8962,2147092.658,790429.3249,1226228.975,81614.235,199547.6445,390909.6068
TG.18:1_20:1_22:4__Pp,TG 18:1_20:1_22:4,C63 H110 O6,Positive Phase,962.8304,14.34,49663.70429,102778.788,0,67761.07384,186586.8941,116154.6698,82465.47728,72394.66698,58832.03698,71057.50209,113257.6278,66392.63774,86302.35623,190071.0577,118139.3928,84060.50703,50122.79158,82342.1877,27768.25624,92556.28381,68219.50504,148533.5881,67401.98299,139544.8548,39857.49564,71121.14728,14795.8867
TG.18:2_18:2_18:2__Pp,TG 18:2_18:2_18:2,C57 H98 O6,Positive Phase,878.7362,12.98,1473356.714,4392465.581,1036304.31,4541265.038,12262189.39,5003402.567,5723769.214,2556655.485,4074225.626,5829079.648,2773418.14,1938792.523,5398820.313,20501919.53,6090487.575,3103181.035,2846669.288,5941520.469,2383135.133,3864139.437,2783096.59,16742436.97,6320111.015,11320551.94,1295493.637,3780082.998,3782664.199
TG.18:2_18:2_18:3__Pp,TG 18:2_18:2_18:3,C57 H96 O6,Positive Phase,876.7205,12.5,173080.5899,298536.008,143370.9497,395207.821,1121746.922,409455.7223,484302.4099,256124.5651,407329.2417,578178.8021,242732.067,117499.7334,530994.9122,1859153.47,509450.396,314867.4941,337725.4486,644790.3495,212241.9968,362194.1068,329820.9293,1648364,795284.6985,1060472.62,134545.9243,418289.3278,374061.5334
TG.20:1_22:1_22:1__Pp,TG 20:1_22:1_22:1,C67 H124 O6,Positive Phase,1024.9393,14.76,53975.50489,40536.18985,31088.27024,45480.81884,195481.6903,108621.0892,47220.58519,117437.7844,69123.7347,150657.0536,57919.20573,69920.92919,148939.3259,65957.65334,76994.09369,53649.94246,225247.9641,63602.26639,31831.40557,0,0,145337.5667,63544.55885,86431.82658,222156.5255,249986.4303,0
TG.22:0_22:0_22:1__Pp,TG 22:0_22:0_22:1,C69 H132 O6,Positive Phase,1057.0005,14.97,0,0,27602.68922,0,0,0,0,0,0,34238.82985,0,27949.98132,0,0,0,0,83820.49891,0,0,0,0,0,0,0,0,50690.61573,0
TG.22:0_22:1_22:1__Pp,TG 22:0_22:1_22:1,C69 H130 O6,Positive Phase,1054.9862,14.9,68520.30198,30289.51382,15662.72314,37544.58121,160159.6707,106963.1059,31272.97297,117754.3712,49978.9878,159188.8798,40160.34088,84390.68716,148321.5848,52250.87147,66326.97677,34784.29599,86595.00259,67286.70244,0,0,0,129767.9707,15090.39732,54097.76135,204940.632,203309.5842,0
TG.22:1_22:1_22:1__Pp,TG 22:1_22:1_22:1,C69 H128 O6,Positive Phase,1052.9707,14.82,77114.6892,28518.17362,68018.80818,58951.52568,317132.7399,179465.4998,66895.69895,240625.509,83603.63598,163513.9523,63026.88581,112051.5262,184644.4703,97213.85387,78015.21994,55006.12931,435942.3336,146859.9957,43530.35436,0,37442.74922,292481.6152,30436.78587,101453.9321,411610.5238,421763.088,17420.2906
TG.42:1__Pp,TG 42:1,C45 H84 O6,Positive Phase,720.6269,12.17,87980.93945,217443.6588,38173.84981,202296.2525,313700.7954,174326.4392,205117.1331,130256.1987,106572.2302,241214.4239,166487.6466,142543.4051,196565.4059,289855.6273,174497.9692,142193.5053,201575.6458,166863.6544,138475.3444,219143.6496,141880.0183,306007.3887,186917.1982,293545.0143,185959.7547,95191.7422,148291.0611
TG.42:2__Pp,TG 42:2,C45 H82 O6,Positive Phase,718.6108,11.58,40536.21687,79443.05784,63783.62894,143631.2338,242520.6485,120030.1356,141851.6026,55583.41273,100540.2872,174369.6016,109030.2651,0,110947.545,212158.164,135695.1952,18225.61539,128258.0281,109293.2537,33772.90673,146542.8351,28697.88139,244077.1557,123983.7261,189031.8144,80052.64762,113950.9251,122664.4519
TG.43:1__Pp,TG 43:1,C46 H86 O6,Positive Phase,734.6422,12.42,0,0,0,36456.48454,136192.688,27019.14663,0,62399.1375,0,0,0,0,80811.83736,46908.1012,57071.16828,0,113764.5126,73252.73732,0,0,0,101024.1959,94831.78318,53192.09962,87114.63056,124799.1068,0
TG.43:2__Pp,TG 43:2,C46 H84 O6,Positive Phase,732.6275,11.75,0,0,0,0,31101.1883,0,0,30196.15642,0,0,0,0,26938.89794,0,0,0,51168.56869,0,0,0,0,46070.39773,18970.9612,0,0,0,0
TG.44:2__Pp,TG 44:2,C47 H86 O6,Positive Phase,746.6425,12.21,162363.201,489884.0592,113222.5809,484978.4904,863562.1755,416927.5517,485695.5152,249601.3732,334607.6598,236716.3383,378935.4829,196078.9927,435842.3147,927837.7299,410411.3796,320834.1564,259392.7496,364499.1351,257708.6598,521094.5494,201047.3271,907411.1511,471447.6266,842671.8219,48404.40989,324925.7308,347517.6054
TG.44:4__Pp,TG 44:4,C47 H82 O6,Positive Phase,742.611,10.97,0,0,0,0,43535.13202,0,28278.87575,0,0,0,0,0,0,65012.05902,0,0,0,0,0,0,0,60217.12378,19007.22923,61178.72418,0,0,0
TG.45:3__Pp,TG 45:3,C48 H86 O6,Positive Phase,758.6434,11.82,0,0,0,48099.52987,90975.97402,40290.42171,0,61506.22404,0,0,0,0,69362.60812,39563.6433,47653.09231,0,119302.7677,0,0,0,0,88332.8629,99927.0415,85615.92876,104414.1413,114915.7725,0
TG.46:2__Pp,TG 46:2,C49 H90 O6,Positive Phase,774.6738,12.8,461471.6117,1546895.25,318988.2632,1463475.674,2915117.575,1476762.965,1477924.201,848646.9504,1032869.796,1179723.178,1152121.629,541179.1505,1419108.695,3139609.344,1363804.198,1007346.004,902060.9507,1187481.323,760706.7199,1709917.006,562350.2782,3212731.851,1583685.974,2760372.596,954344.2222,1322599.303,941600.3075
TG.46:3__Pp,TG 46:3,C49 H88 O6,Positive Phase,772.6581,12.24,204563.1561,645409.5075,148253.5498,699007.8434,1285296.546,658874.8084,679663.57,395473.6914,467478.5429,592969.3277,469407.1278,246531.7305,625078.0568,1509425.418,601067.6177,406380.6845,434992.8951,573437.7824,352273.3549,693828.6252,305188.0956,1475909.593,747736.6112,1306632.945,420626.3938,630271.1265,496584.254
TG.46:4__Pp,TG 46:4,C49 H86 O6,Positive Phase,770.6426,11.66,34051.81874,144905.9471,36583.85796,162008.3702,310228.8118,92012.35326,158963.0358,92497.30538,116643.6105,158294.0885,103792.9586,64712.31286,139883.0598,411597.8053,159794.9152,101161.5553,88003.12916,152627.3254,80259.76662,171822.3056,76847.35586,378835.9546,184742.3468,337031.054,53326.69971,113943.3335,145789.0211
TG.46:5__Pp,TG 46:5,C49 H84 O6,Positive Phase,768.6266,11.07,0,15074.626,0,43123.0977,65536.51812,31050.02701,37723.68294,0,0,0,0,0,35245.98292,52597.78822,28262.43919,29722.69025,0,31157.91183,0,29389.08763,0,65723.76717,39269.36431,65319.78718,0,0,31031.83283
TG.47:3__Pp,TG 47:3,C50 H90 O6,Positive Phase,786.6744,12.49,0,0,0,51376.93237,83871.28785,0,35284.47242,54921.93058,0,0,0,0,32724.46664,35606.33446,38180.90295,0,93468.28529,0,0,0,0,76022.01613,71873.34903,68573.21197,104784.5746,110367.5631,0
TG.48:5__Pp,TG 48:5,C51 H88 O6,Positive Phase,796.6592,11.76,0,0,0,33359.40572,12125.14078,0,46089.57586,0,0,0,0,0,0,78920.97092,0,0,0,0,0,0,0,34969.10472,12308.5901,51320.69808,0,0,24543.18736
TG.49:0__Pp,TG 49:0,C52 H100 O6,Positive Phase,820.7522,14.39,116771.2784,177981.2528,148063.086,115683.9941,202072.6275,170982.6766,113899.5813,156210.4805,159053.0034,256286.6634,123223.8253,153217.3513,182631.9208,159377.8865,134703.5017,95060.93539,295727.4333,133192.5022,138332.7653,115882.1436,136445.0846,206428.16,93947.6775,153814.3075,295420.9495,285928.5324,87323.16546
TG.49:2__Pp,TG 49:2,C52 H96 O6,Positive Phase,816.7206,13.65,160804.4674,589328.2416,66789.19983,393962.0611,1099554.069,532215.8708,515051.582,325368.9677,271163.4286,369992.0274,382776.8627,183502.9424,570275.1737,1169849.797,562269.8641,338051.5936,119645.679,483059.4235,250594.6765,627240.7355,143076.4754,1200995.057,566908.812,839867.9719,438046.7082,487143.9688,294264.4582
TG.51:1__Pp,TG 51:1,C54 H102 O6,Positive Phase,846.7678,14.39,725245.2414,2242997.923,501895.1184,1073893.451,4032542.483,2310217.46,1415393.502,1019336.873,1742956.057,2249657.264,1669096.28,929736.7166,2142996.893,3486347.375,1686865.988,1399658.249,1034449.729,2127603.244,1063221.173,1881529.188,1119992.376,3766419.817,1255199.109,2157571.955,706536.0243,1446956.821,413893.8076
