CompoundID,P2_ChloraPrep_EndPoint.1,P2_ChloraPrep_EndPoint.2,P2_ChloraPrep_EndPoint.3,P2_ChloraPrep_Baseline.1,P2_ChloraPrep_Baseline.2,P2_ChloraPrep_Baseline.3,P2_ChloraPrep_PostIntervention.1,P2_ChloraPrep_PostIntervention.2,P2_ChloraPrep_PostIntervention.3,P2_FullSurgicalPrep_EndPoint.1,P2_FullSurgicalPrep_EndPoint.2,P2_FullSurgicalPrep_EndPoint.3,P2_FullSurgicalPrep_Baseline.1,P2_FullSurgicalPrep_Baseline.2,P2_FullSurgicalPrep_Baseline.3,P2_FullSurgicalPrep_PostIntervention.1,P2_FullSurgicalPrep_PostIntervention.2,P2_FullSurgicalPrep_PostIntervention.3,P2_Water_EndPoint.1,P2_Water_EndPoint.2,P2_Water_EndPoint.3,P2_Water_Baseline.1,P2_Water_Baseline.2,P2_Water_Baseline.3,P2_Water_PostIntervention.1,P2_Water_PostIntervention.2,P2_Water_PostIntervention.3
PC.16:0_16:1__Np,0.000458671,0.000279817,0.000466328,0.001851946,0.001281335,0.00143446,0.000158846,0.000450267,0.000371928,0.000330154,0.000406335,0.000336781,0.002537367,0.000563767,0.000796039,0.000422741,0.001098405,0.000564669,0.000402647,0.000290357,0.000394574,0.00258563,0.002142784,0.003294241,0.001106643,0.000920609,0.000800586
PC.16:0_17:0__Np,0,0,4.07E-05,2.25E-05,1.64E-05,3.27E-05,0,2.31E-05,3.85E-05,0,4.78E-05,1.70E-05,1.19E-05,8.99E-06,1.73E-05,0,0,3.40E-05,0,0,0,8.05E-06,2.51E-05,3.80E-05,5.91E-05,5.09E-05,0
PC.16:0_18:0__Np,0.000133322,6.82E-05,0.000174185,0.000212949,0.000142085,0.000126707,9.65E-05,0.000187643,0.000137115,9.59E-05,0.000210338,6.24E-05,0.000188967,0.000171618,0.000197158,0.000179556,0.00017158,0.000173105,0.000113001,0.000100477,0.000148029,0.00023278,0.000202381,0.000259836,0.000158545,0.0002914,0.000319067
PC.16:0_18:1__Np,0.001992418,0.00154926,0.001917175,0.003250564,0.002364567,0.002924246,0.001982397,0.001722717,0.001969894,0.001323619,0.002190978,0.001226854,0.003101533,0.002098827,0.003169869,0.002144543,0.002727139,0.002221862,0.001583327,0.001730968,0.001863918,0.003167446,0.002827167,0.003371727,0.002839438,0.002188787,0.003458978
PC.16:0_18:2__Np,0.001638445,0.001082779,0.001610685,0.003301538,0.002307411,0.002326301,0.001507258,0.001153475,0.001370004,0.001037203,0.001526933,0.000942124,0.002772103,0.002190142,0.003187069,0.001642176,0.002350344,0.001567271,0.001254399,0.001185862,0.001331315,0.002949324,0.003037867,0.003545671,0.002657446,0.00161232,0.002823689
PC.16:0_20:4__Np,0.000274931,0.000262612,0.000275563,0.001020268,0.000714839,0.000840757,0.000474891,0.000333311,0.000412687,0.000215701,0.000382883,0.000168305,0.00077271,0.00067816,0.000971162,0.000485261,0.00049219,0.000456237,0.000144018,0.000364269,0.000271673,0.000796352,0.000800692,0.000889739,0.000545536,0.0004082,0.000856309
PC.16:1_16:1__Np,2.25E-05,7.36E-05,0.000144829,0.001963173,0.001362059,0.001515709,0.000102163,0.00013469,0.000111125,6.30E-05,5.29E-05,4.01E-05,0.00262724,0.000383886,0.000557294,5.83E-05,0.00048974,0.000182982,0.000124957,5.51E-05,5.23E-05,0.002753488,0.002056184,0.003800021,0.000503007,0.000351934,0.000277576
PC.16:1_18:2__Np,0.000135532,5.44E-05,0.000148686,0.000206837,0.000131789,7.44E-05,6.82E-05,6.31E-05,4.46E-05,7.12E-05,7.26E-05,3.58E-05,0.00021312,0.00010225,0.00022462,5.77E-05,0.00022901,0.000104138,4.86E-05,2.23E-05,8.49E-05,0.000221514,0.000207121,0.000254576,0.00028698,9.53E-05,0.000139673
PC.17:0_16:1__Np,0,3.43E-06,1.06E-05,6.82E-05,0.000104834,3.91E-05,0,0,3.50E-06,1.28E-05,0,5.09E-06,0.000242395,2.15E-05,1.59E-05,0,0,0,3.43E-06,0,0,0.000207673,0.000171707,0.000255037,2.26E-05,0,0
PC.17:0_18:1__Np,0.000271703,9.53E-05,0.000268822,0.000291806,0.000160572,0.000271815,5.94E-05,0.000136106,0.000119258,9.11E-05,8.11E-05,0.000128306,0.000216814,0.000250512,0.000269724,0.000250283,0.000309225,0.000206333,0.000161244,0.000147813,0.000157123,0.000158154,0.000198751,0.000354672,7.86E-05,2.30E-05,9.73E-05
PC.18:0_18:1__Np,0.000999901,0.000950037,0.001018522,0.002902612,0.002098485,0.002112369,0.001578783,0.000890096,0.001303616,0.000766786,0.001498169,0.00056042,0.002041852,0.002474773,0.002233371,0.001646241,0.001417391,0.00140726,0.00072879,0.001296222,0.000963693,0.002445969,0.002156133,0.003245029,0.001266833,0.001217165,0.003416913
PC.18:0_18:2__Np,0.002195653,0.001835763,0.002030763,0.008483291,0.005447401,0.0048632,0.004139127,0.001995729,0.00299129,0.00143895,0.003075165,0.001242643,0.004172876,0.00691921,0.005909553,0.003452881,0.00289007,0.002451958,0.00166825,0.002470674,0.001940882,0.006204084,0.006345063,0.009362384,0.003195403,0.002589662,0.007702655
PC.18:0_20:3__Np,0.000319937,0.000260386,0.000239455,0.000811219,0.000418706,0.000647323,0.000377632,0.000226763,0.00032433,0.000115509,0.000468524,0.000235523,0.000540989,0.000451931,0.000694247,0.000464542,0.000491789,0.000352793,0.000180283,0.000434043,0.000318441,0.000660458,0.000480967,0.000723321,0.000437875,0.000377295,0.000802433
PC.18:0_20:4__Np,0.000540881,0.000462658,0.000504806,0.001656389,0.001259016,0.001357577,0.000937108,0.000587662,0.000790852,0.000407108,0.000787352,0.000317044,0.001287385,0.001199061,0.001540146,0.000895667,0.000773333,0.000767885,0.000260965,0.000619376,0.000464871,0.001275009,0.001346295,0.001895319,0.00088653,0.000635796,0.001589183
PC.18:1_18:2__Np,0.00064606,0.000572841,0.000877414,0.002961475,0.002421402,0.00232298,0.001157172,0.000867528,0.001223952,0.000432597,0.000876494,0.000253338,0.002149695,0.00278912,0.00264327,0.001296939,0.001015783,0.000849658,0.000762943,0.000634796,0.000601183,0.002804024,0.002314133,0.00342765,0.001140327,0.000855049,0.002021114
PC.18:1_20:4__Np,0.000149101,0.000171787,0.00014958,0.000852249,0.000523701,0.000561448,0.000383223,0.000252318,0.000316242,0.000103453,0.000288667,0.000117566,0.000496079,0.000478301,0.000714984,0.000352454,0.000306139,0.000346636,8.01E-05,0.00026143,0.000189543,0.000561289,0.000531693,0.000666353,0.000355062,0.000280642,0.000617646
PC.18:2_18:2__Np,0.000134875,0.000106603,0.000136755,0.000484054,0.000310052,0.000248578,0.000140587,0.000113881,0.000148229,8.56E-05,0.000128807,4.48E-05,0.000209317,0.000406996,0.000472545,0.000161161,0.000214999,0.000131337,0.000113034,0.000109681,0.000104934,0.000405706,0.000498892,0.000442732,0.000252694,0.00013913,0.000360134
PC.18:2_20:2__Np,0.000327666,0.000140044,0.000292161,0.000306022,0.000236493,0.000238812,0,0,0,0.000108465,0,0,0.000214984,4.29E-05,0.000243917,0.000460837,0.000553228,0,0.000146913,5.25E-05,0,3.99E-05,0.000228137,0.000286101,0.000458131,0,0.000864734
PC.18:2_20:4__Np,2.05E-05,4.80E-05,1.70E-05,0.000239476,0.00016878,0.000168359,0.000147781,4.49E-05,9.59E-05,1.97E-05,9.59E-05,2.04E-05,0.000113097,0.000208098,0.00021371,9.57E-05,7.07E-05,7.37E-05,2.41E-05,5.81E-05,2.61E-05,0.000189789,0.000200578,0.000201012,0.000110279,7.79E-05,0.000214332
PC.19:0_18:2__Np,6.57E-05,2.20E-05,4.16E-05,4.81E-05,0.000114064,9.29E-05,6.68E-05,2.80E-05,7.40E-05,4.62E-05,3.07E-06,9.51E-05,0.000140574,5.46E-05,0.000150512,5.46E-05,0.00010974,6.82E-05,7.02E-05,5.73E-05,9.31E-05,0.000162878,0.0001072,0.000126942,7.96E-05,5.65E-05,1.31E-05
PC.20:1_20:4__Np,1.68E-05,3.24E-05,2.57E-05,8.90E-05,9.98E-05,6.64E-05,7.69E-05,2.18E-05,4.77E-05,1.58E-05,4.66E-05,2.27E-05,2.23E-05,7.25E-05,8.71E-05,4.29E-05,6.40E-05,4.69E-05,1.70E-05,4.52E-05,2.72E-05,6.53E-05,0.000113698,0.000122825,8.06E-05,3.79E-05,7.51E-05
PC.20:2_20:4__Np,2.52E-05,3.04E-05,2.62E-05,9.62E-05,7.47E-05,0.000112407,3.72E-05,3.86E-06,7.94E-05,6.38E-06,2.97E-05,0,8.39E-05,6.21E-05,7.41E-05,2.19E-05,3.68E-05,4.13E-05,0,2.17E-05,2.95E-05,8.58E-05,3.30E-05,5.26E-05,4.93E-05,5.13E-05,9.08E-05
PC.20:4_20:4__Np,2.31E-05,1.64E-05,2.25E-05,4.46E-05,2.57E-05,2.09E-05,4.17E-05,2.86E-05,3.02E-05,1.52E-05,2.58E-05,1.98E-05,2.41E-05,2.49E-05,4.72E-05,3.90E-05,4.69E-05,3.50E-05,2.18E-05,2.64E-05,1.70E-05,3.83E-05,3.23E-05,4.15E-05,5.24E-05,3.25E-05,6.39E-05
PC.22:0_18:1__Np,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36E-06,0,1.30E-05,0,0,0,0,0,7.52E-05,7.11E-05,0,0
PC.22:1_18:2__Np,2.31E-05,8.64E-06,1.75E-05,0,1.47E-05,2.12E-05,1.64E-05,1.53E-05,9.09E-06,1.86E-05,3.07E-05,2.11E-05,2.57E-05,7.99E-06,5.88E-06,4.02E-05,3.04E-05,1.06E-05,8.69E-06,1.77E-05,1.53E-05,2.56E-05,3.36E-05,3.73E-05,2.02E-05,2.36E-05,3.54E-05
PC.35:2__Np,7.21E-05,6.13E-05,0.000179693,0.000279709,0.000204951,0.000203219,0.000126933,0.000173067,0.000128251,5.00E-05,2.08E-05,0.00020229,0.000248162,0.000120082,0.000150128,0.000149909,0.000232377,0.000204122,0.000227216,0.000177156,0.000125444,0.000260534,0.000260713,0.00031958,0.000240455,6.74E-05,0.000235304
PC.37:1__Np,0.000299067,0.00017885,0.000453605,0.000330608,0.000225202,0.00022856,0.000311983,0.000274812,0.000278796,0.000147926,0.000204119,0.000373165,0.000285605,0.000271033,0.000418869,0.000217109,0.000434473,0.000328019,0.000381498,0.000308126,0.000408442,0.000296624,0.000325825,0.000317617,0.000496895,0.000436515,0.000537956
PC.37:2__Np,0,2.20E-05,4.16E-05,2.83E-05,0,1.76E-05,0.000111512,0,0,0,0,0,0,5.66E-05,0,7.43E-05,1.35E-05,0,0,6.52E-05,9.31E-05,0.00016672,7.97E-05,0,9.19E-05,0,0.000176319
PC.38:2__Np,0,5.04E-05,2.30E-05,0.000320889,0.000207519,0.000245703,4.19E-05,5.80E-05,0,3.04E-05,7.68E-05,0,0.000363621,0,0,0,0.000253873,3.09E-05,3.51E-05,0,5.51E-05,0.000382409,0.000276488,0.000490188,0.000216598,0.000186595,0.000120504
PC.40:2__Np,0,2.46E-06,0,8.80E-05,0.000102083,6.02E-05,6.37E-06,2.77E-05,0,0,0,0,0.000114874,2.12E-05,2.68E-05,1.90E-05,4.76E-05,3.50E-05,0,0,0,0.000133415,0.000109508,0.000130004,6.81E-05,3.95E-05,1.45E-05
PC.42:2__Np,1.11E-05,1.52E-05,8.15E-06,1.97E-05,1.41E-05,1.46E-05,0,0,0,2.28E-05,2.12E-05,0,3.46E-05,0,0,0,0,1.75E-05,0,0,0,1.63E-05,1.15E-05,1.52E-05,1.62E-05,0,0
PE.14:0_16:1__Np,0,0,0,6.78E-05,3.73E-05,4.27E-05,0,1.02E-05,0,0,0,0,0.000108785,1.32E-05,1.49E-05,0,4.42E-05,1.55E-05,0,0,0,8.52E-05,5.03E-05,0.000116453,1.53E-05,6.73E-06,0
PE.14:1_16:1__Np,0,0,0,0.000105782,5.38E-05,5.08E-05,0,0,0,0,0,0,0.000111881,1.42E-05,2.57E-05,0,1.58E-05,0,0,0,0,9.47E-05,8.22E-05,0.000176062,0,0,0
PE.15:0_16:1__Np,0,0,0,4.52E-05,0.000101734,3.34E-05,0,2.02E-05,0,0,0,0,6.12E-05,6.56E-06,1.00E-05,0,7.24E-05,2.39E-05,8.39E-06,8.04E-06,0,0.000104463,7.45E-05,7.58E-05,9.36E-06,1.25E-05,2.43E-05
PE.15:0_18:1(d7)__Np,0.000546925,0.000404625,0.000594489,0.000472863,0.000458043,0.000506177,0.000491902,0.000620458,0.000579958,0.000555211,0.000516453,0.000656277,0.000569987,0.000373521,0.000491228,0.000536808,0.000623812,0.00056771,0.000497845,0.000476145,0.000545349,0.000430835,0.00041482,0.000409224,0.000638338,0.000576264,0.000634466
PE.15:1_16:1__Np,0,0,0,3.35E-05,2.27E-05,3.29E-05,0,0,0,0,0,0,6.52E-05,7.74E-06,1.46E-05,0,1.81E-05,0,0,0,0,5.61E-05,4.52E-05,7.35E-05,0,0,0
PE.16:0_16:1__Np,0,3.33E-05,3.01E-05,0.000669691,0.000456605,0.000480067,6.17E-05,0.000155028,4.30E-05,5.53E-05,3.84E-05,5.48E-05,0.001028143,0.000146637,0.000202376,4.83E-05,0.000524801,0.000162713,7.89E-05,0,3.95E-05,0.001033641,0.000837832,0.001243704,0.000387681,0.00036729,0.000194355
PE.16:0_16:1_1__Np,8.61E-05,6.03E-05,6.16E-05,0.000135018,0.000126942,7.46E-05,6.52E-05,0.000124308,7.39E-05,6.11E-05,6.31E-05,4.73E-05,0.000191131,6.54E-05,4.21E-05,4.61E-05,0.000197843,8.90E-05,3.57E-05,7.25E-05,0.000153819,6.59E-05,0.000168136,0.000214658,0.000145012,0.000191802,0.000110448
PE.16:0_18:1__Np,0.000343226,0.000227496,0.000328333,0.000531709,0.000377788,0.000431157,0.000233732,0.000243168,0.000238452,0.000197316,0.000318776,9.20E-05,0.000641293,0.000298179,0.000409645,0.00025704,0.000420922,0.000322449,0.000431241,0.000335097,0.000329303,0.000679125,0.000654083,0.000949593,0.000540456,0.000421205,0.000370396
PE.16:0_18:2__Np,0.000452127,0.00029871,0.00043118,0.000158273,0.000189358,0.000248227,0.000262428,0.000177977,0.000238883,0.000242692,0.000354129,0.000254535,0.000232366,0.000230155,0.000469132,0.00034189,0.000362065,0.000249228,0.000432307,0.000326519,0.00038611,0.000249044,0.000297583,0.000368327,0.000498996,0.00019425,0.000410925
PE.16:0_20:4__Np,0.000147896,0.000115244,0.00013688,0.00022411,0.00019127,0.000204531,0.000123761,0.000117229,0.000142195,9.21E-05,0.000141677,7.56E-05,0.000183091,0.000156436,0.000243449,0.000136825,0.000167837,0.000140328,8.24E-05,0.000133328,0.00012772,0.000233163,0.00023689,0.000249579,0.000217704,0.000136751,0.000244853
PE.16:1_16:1__Np,4.16E-05,7.99E-06,8.72E-06,0.002297032,0.00161414,0.001555171,5.11E-05,0.000126567,3.10E-05,1.58E-05,0,0,0.000879855,0.000481802,0.000618403,3.73E-05,0.000625887,0.000155452,7.16E-06,8.34E-06,0,0.003415531,0.00260423,0.004839446,0.000183936,0.000400953,9.25E-05
PE.16:1_18:1__Np,0,0,0,0.000590101,0.000482203,0.000428081,0,7.44E-05,0,0,0,5.75E-05,0.000902995,0.000147458,0.000277762,0,0.000294518,0,0,0,0,0.000883654,0.000473054,0.001239716,0.000328778,0.000234097,0
PE.16:1_18:1_1__Np,1.24E-05,5.82E-06,1.46E-05,6.04E-05,5.38E-05,4.37E-05,0,1.42E-05,1.06E-05,1.56E-05,0,1.21E-05,8.45E-05,1.74E-05,3.19E-05,0,2.29E-05,4.37E-06,9.77E-06,1.09E-05,9.81E-06,9.69E-05,4.22E-05,0.000110813,2.45E-05,2.53E-05,9.55E-06
PE.16:1_18:2__Np,0.000274536,0.00012028,0.000312173,0.000248739,0.000231524,0.000135862,2.96E-05,0.000100222,0.000108211,0.000107543,0.000108107,7.32E-05,0.000241053,0.000114313,0.00032894,8.12E-05,0.000311717,0.000114029,0.000213545,2.82E-05,0.000114251,0.000407083,0.000426546,0.000489237,0.000478072,0.000182983,0.000114044
PE.16:1_22:1__Np,0.000127231,0.000128577,5.94E-05,0.000581365,0.0004998,0.000398318,0.000201336,0.000205305,0.000169917,0.000108194,0.000155733,5.97E-05,0.000729116,0.000328479,0.000346531,0.000217761,0.000466023,0.000304679,6.78E-05,0.000117502,0.000105872,0.000732555,0.000636608,0.000986982,0.00035012,0.000270783,0.000423017
PE.17:0_16:1__Np,0,0,0,0.000121676,5.60E-05,7.75E-05,0,0,2.01E-05,0,0,0,0.00020534,7.68E-06,3.58E-05,1.60E-05,2.87E-05,2.47E-05,0,1.01E-05,0,0.000181276,7.52E-05,0.000113542,0,2.90E-05,2.62E-05
PE.17:0_18:2__Np,3.85E-05,1.72E-05,3.28E-05,1.54E-05,0,7.37E-06,0,0,0,1.86E-05,0,8.37E-06,0,8.21E-06,3.53E-05,6.80E-06,2.69E-05,0,7.40E-05,5.09E-05,3.41E-05,6.37E-06,2.67E-06,0,3.47E-05,0,3.68E-05
PE.18:0_18:1__Np,0.000551522,0.000386301,0.000513611,0.000945773,0.000667911,0.000681568,0.000617753,0.000313485,0.00045981,0.000348863,0.000643692,0.000291409,0.000741171,0.000716287,0.000784997,0.000478948,0.000506973,0.000518762,0.00039179,0.000554411,0.000344366,0.000891681,0.000825195,0.001030624,0.000656649,0.000457185,0.001057338
PE.18:0_18:2__Np,0.001931792,0.001584897,0.00187918,0.005305488,0.002294066,0.002083813,0.002673716,0.000884128,0.001617943,0.001206531,0.001580926,0.00135817,0.002076429,0.002750579,0.004345556,0.002616493,0.002056496,0.001398498,0.001845346,0.002386374,0.001742394,0.002803603,0.003121492,0.004336641,0.002574294,0.001322884,0.005037634
PE.18:0_18:2_1__Np,7.00E-05,6.09E-05,8.67E-05,5.49E-05,4.85E-05,9.62E-05,7.18E-05,3.99E-05,7.09E-05,8.21E-05,6.17E-05,6.92E-05,9.81E-05,8.28E-05,0.000110336,6.10E-05,8.72E-05,7.19E-05,6.33E-05,3.87E-05,6.55E-05,7.89E-05,0.000100277,0.00010565,9.56E-05,7.60E-05,0.00010086
PE.18:0_20:3__Np,0.001587341,0.001518203,0.001595812,0.003507633,0.00263217,0.002664096,0.001965544,0.001384992,0.001716061,0.001157371,0.002222121,0.001150479,0.002601206,0.00265557,0.003246696,0.002112326,0.002066949,0.001841707,0.001064551,0.001908725,0.001437776,0.003075833,0.002925775,0.003355145,0.002181675,0.001621953,0.003662096
PE.18:0_20:4__Np,0.00092448,0.000816475,0.000864193,0.002839807,0.001740387,0.001626141,0.001277563,0.000725934,0.001002433,0.000556104,0.001134504,0.000539069,0.001604407,0.002621596,0.002419092,0.001127143,0.001077551,0.00108064,0.000518292,0.001115066,0.000699129,0.002230541,0.002086264,0.002768185,0.001257556,0.000981481,0.002664382
PE.18:0_22:4__Np,0.000221712,0.000160305,0.000206752,0.000247531,0.000258149,0.000243418,0.000189947,0.000172031,0.0002395,0.000145956,0.000161401,0.000114413,0.000208236,0.000181667,0.000330117,0.000187561,0.000244027,0.000211973,0.000132176,0.000190424,0.000193001,0.000287727,0.000320352,0.00021771,0.000273354,0.00015491,0.000358776
PE.18:0_22:5__Np,7.32E-05,0.000139535,6.89E-05,0.000124825,0.000118212,0.000153723,0.000129367,0.000105299,0.000107337,0.000120033,8.87E-05,1.69E-05,8.35E-05,0.000100895,0.000236995,7.58E-05,2.47E-05,0.000107004,2.14E-05,8.31E-05,1.14E-05,0.000137859,0.000205539,0.000219867,0.000135129,9.45E-05,0.000361181
PE.18:1_18:1__Np,0,0,0,0,0,0.000696102,0,0.000240261,0,0,0,0,0.00087353,0.000365227,0,0,0.00065016,0.000337206,0,0,0,0.000983614,0.000629177,0.001114034,0.000623304,0.000344204,0
PE.18:1_18:2__Np,0.000539147,0.000650815,0.00088184,0.001306925,0.000839706,0.000469201,0.000709361,0.000328317,0.000577175,0.000226258,0.000700907,0.000476256,0.000816123,0.001051006,0.001436838,0.000732328,0.000827236,0.000467659,0.000861818,0.000624777,0.000639003,0.001191475,0.001319498,0.001599688,0.001033692,0.000552634,0.001337679
PE.18:1_20:4__Np,0.000202809,0.000201633,0.000210243,0.000661384,0.000506399,0.000494673,0.000298783,0.000206126,0.000277633,0.000114541,0.000253354,0.000123894,0.000502087,0.000563733,0.000566659,0.000318613,0.00026157,0.000307409,0,0.000185896,0.000213557,0.000553026,0.000583816,0.000710146,0.000316487,0.000255513,0.000560806
PE.18:2_18:2__Np,0.00014254,8.39E-05,0.000134694,0.000166844,0.00014833,0.0001365,5.82E-05,8.42E-05,9.18E-05,8.89E-05,4.98E-05,5.92E-05,0.000118911,0.00013482,0.000266273,7.28E-05,0.000195514,0.000108572,0.000112973,6.13E-05,8.89E-05,0.000227995,0.000267847,0.000234276,0.000238666,0.000100609,0.000159228
PE.18:2_20:2__Np,0.001585685,0.001409193,0.001527831,0.003092685,0.002221815,0.002723495,0.00149861,0.001204554,0.001439528,0.001071455,0.001607239,0.000961591,0.00230857,0.002328845,0.003036881,0.001520732,0.001929085,0.001710607,0.000698623,0.001706646,0.001260784,0.002998477,0.002945302,0.002969412,0.00179622,0.00145216,0.002930958
PE.20:0_20:4__Np,1.22E-05,1.45E-05,6.72E-06,4.30E-05,3.25E-05,4.05E-05,2.25E-05,2.44E-05,1.55E-05,1.17E-05,2.57E-05,0,2.23E-05,4.18E-05,4.09E-05,2.29E-05,3.85E-05,3.04E-05,0,8.27E-06,8.08E-06,2.76E-05,3.10E-05,3.09E-05,3.41E-05,9.46E-06,3.87E-05
PE.20:1_18:2__Np,2.87E-05,3.53E-05,3.81E-05,8.53E-05,6.51E-05,6.72E-05,2.67E-05,2.79E-05,4.06E-05,2.32E-05,2.70E-05,2.81E-05,6.63E-05,6.84E-05,8.88E-05,2.65E-05,3.35E-05,3.61E-05,3.03E-05,1.75E-05,3.17E-05,5.56E-05,8.36E-05,0.000113724,2.67E-05,5.30E-05,7.23E-05
PE.34:1__Np,0.000222676,0.00015458,0.000236182,0.000531627,0.000398653,0.000386567,0.000178057,0.000203096,0.000161806,0.000161635,0.000235694,0.000208351,0.000620585,0.00022685,0.000311854,0.000185176,0.000473879,0.000241074,0.000273513,0.000164666,0.000262321,0.000379552,0.000441626,0.000474006,0.000405153,0.000271001,0.000312173
PE.35:1__Np,0,2.65E-06,0,5.97E-05,0.000108712,5.11E-05,0,1.55E-05,5.99E-06,0,0,0,0.000164999,6.37E-06,0,7.98E-06,0.000131567,2.20E-05,0,0,0,0.000196645,0.000124098,0.000200788,7.06E-05,9.59E-05,0
PE.36:1__Np,0,3.35E-05,0.000277831,3.90E-06,6.27E-05,7.37E-05,3.85E-05,0.000203121,7.27E-05,7.04E-05,8.02E-06,0,7.54E-05,2.73E-05,0.00013041,6.06E-05,0,0,5.37E-06,4.92E-05,3.65E-06,3.45E-05,8.56E-05,6.02E-05,0,0,2.93E-05
PE.38:1__Np,3.73E-05,1.07E-05,3.40E-05,8.63E-05,5.36E-05,5.90E-05,3.35E-05,7.18E-05,2.39E-05,2.56E-05,3.05E-05,2.56E-05,0.000112016,6.41E-05,5.67E-05,2.51E-05,9.67E-05,3.15E-05,3.79E-05,2.26E-05,7.06E-05,0.000127355,9.55E-05,0.000145253,6.57E-05,5.79E-05,5.20E-05
PE.38:2__Np,8.83E-05,7.25E-05,3.84E-05,0.000221967,0.000127849,0.000115082,0.000124762,7.17E-05,0.000105727,6.15E-05,8.04E-05,2.15E-05,0.000138586,0.000161333,0.000160793,0.000115981,3.53E-05,6.97E-05,6.53E-05,6.86E-05,8.21E-05,0.000147977,0.000178479,0.000200819,0.000102609,7.95E-05,0.000194356
PG.15:0_18:1(d7)__Np,0.002104181,0.001647842,0.002339726,0.002528717,0.002027678,0.002709171,0.002382468,0.002567904,0.002610575,0.002121337,0.002505429,0.003315444,0.002795165,0.001935613,0.002643806,0.002800988,0.002941978,0.002521314,0.002495039,0.00218662,0.002161214,0.002338414,0.001674318,0.0019315,0.002650219,0.002442654,0.002901694
PG.18:1_18:2__Np,4.70E-05,4.90E-05,4.98E-05,0,0,0,3.31E-05,2.69E-05,3.59E-05,2.79E-05,5.31E-05,3.72E-05,0,1.22E-05,1.61E-05,3.16E-05,4.50E-05,3.18E-05,6.99E-05,5.77E-05,5.17E-05,1.08E-05,2.27E-05,1.05E-05,5.35E-05,3.32E-05,6.56E-05
PI.15:0_18:1(d7)__Np,0.000172582,0.000156258,0.000142318,7.19E-05,5.22E-05,0.00013487,0.000232782,9.42E-05,0.000176005,0.000154917,0.000233975,0.000329825,3.67E-05,2.48E-05,0.000117363,0.000297854,0.000233247,0.000146304,0.000166118,0.000177807,0.00015881,0.000104132,6.73E-05,0.000141295,0.000218276,0.000211714,0.000161218
PI.16:0_16:1__Np,0,0,0,0.000433621,0.000232757,0.000298323,0,0,0,0,0,0,0.000513191,3.06E-05,0.000111203,0,1.63E-05,1.46E-05,0,0,0,0.000761318,0.000614219,0.001442167,2.40E-05,3.43E-05,0
PI.16:0_20:4__Np,6.17E-05,4.76E-05,4.60E-05,0.000103945,5.95E-05,7.08E-05,9.07E-05,1.37E-05,4.78E-05,3.55E-05,6.32E-05,3.22E-05,7.30E-05,2.44E-05,0.000146096,0.000104946,9.56E-05,6.88E-05,3.73E-05,5.39E-05,4.04E-05,0.000125806,0.000108437,0.00016559,0.000120979,6.82E-05,0.000162704
PI.16:1_16:1__Np,0,0,0,9.51E-05,5.78E-05,6.42E-05,0,0,0,0,0,0,9.61E-05,0,2.60E-05,0,0,0,0,0,0,0.000144386,9.13E-05,0.000265706,0,0,0
PI.18:0_18:2__Np,0.0001869,0.000113368,0.000125514,8.81E-05,4.26E-05,6.22E-05,0.000125573,0,8.47E-05,8.29E-05,0.000127254,0.000149447,3.82E-05,3.40E-05,0.000227593,0.000193657,0.0002129,0.000115813,0.000170707,0.000106885,0.000148406,8.51E-05,0.000104583,0.000146906,0.000226858,0.000115624,0.000244842
PI.18:0_20:3__Np,8.04E-05,6.59E-05,0,0.000165469,7.48E-05,4.69E-06,0.000126977,0,5.85E-05,0,0,0,7.72E-05,0,0.000236561,0,0,0,0,7.43E-05,0,0.000134915,0.000206652,0.000222006,5.54E-05,0,0.000268978
PI.18:0_20:4__Np,0.000761791,0.000867164,0.00052792,0.003788334,0.001926891,0.001789143,0.002547118,0.000367994,0.001194571,0.00043454,0.001243234,0.000543509,0.001541623,0.000904295,0.002941938,0.002309091,0.001350705,0.001310928,0.000390483,0.001234582,0.000606328,0.002686178,0.002796732,0.005517096,0.001558493,0.00117941,0.005224922
PI.18:0_22:4__Np,3.37E-05,2.06E-05,2.04E-05,4.39E-05,2.44E-05,3.32E-05,4.79E-05,1.58E-05,2.64E-05,2.01E-05,3.43E-05,2.43E-05,2.85E-05,1.44E-05,6.02E-05,5.00E-05,3.63E-05,3.62E-05,1.32E-05,3.23E-05,3.47E-05,2.82E-05,4.79E-05,3.73E-05,4.08E-05,3.40E-05,6.61E-05
PI.18:0_22:5__Np,2.30E-05,2.22E-05,1.08E-05,6.51E-05,3.43E-05,3.21E-05,5.11E-05,0,2.90E-05,1.32E-05,3.06E-05,0,3.42E-05,7.86E-06,6.06E-05,4.82E-05,2.40E-05,1.20E-05,2.66E-05,3.65E-05,2.31E-05,3.77E-05,5.44E-05,6.26E-05,3.55E-05,3.62E-05,8.95E-05
PI.18:1_18:1__Np,0,0,0,0.000111405,6.60E-05,9.13E-05,3.52E-05,0,2.58E-05,0,0,0,0.000104455,0,0,0,0,0,0,0,0,0.00011931,9.84E-05,0.000219936,0,0,0
