CompoundID,CompoundName,Formula,Phase,Mass,RT,P3_ChloraPrep_EndPoint.1,P3_ChloraPrep_EndPoint.2,P3_ChloraPrep_EndPoint.3,P3_ChloraPrep_Baseline.1,P3_ChloraPrep_Baseline.2,P3_ChloraPrep_Baseline.3,P3_ChloraPrep_PostIntervention.1,P3_ChloraPrep_PostIntervention.2,P3_ChloraPrep_PostIntervention.3,P3_FullSurgicalPrep_EndPoint.1,P3_FullSurgicalPrep_EndPoint.2,P3_FullSurgicalPrep_EndPoint.3,P3_FullSurgicalPrep_Baseline.1,P3_FullSurgicalPrep_Baseline.2,P3_FullSurgicalPrep_Baseline.3,P3_FullSurgicalPrep_PostIntervention.1,P3_FullSurgicalPrep_PostIntervention.2,P3_FullSurgicalPrep_PostIntervention.3,P3_Water_EndPoint.1,P3_Water_EndPoint.2,P3_Water_EndPoint.3,P3_Water_Baseline.1,P3_Water_Baseline.2,P3_Water_Baseline.3,P3_Water_PostIntervention.1,P3_Water_PostIntervention.2,P3_Water_PostIntervention.3
SM.d42:1__Np,SM d42:1,C47 H95 N2 O6 P,Negative Phase,814.6928,10.96,253708.454,208749.1103,521843.5033,572627.9319,474460.9566,708359.8494,492755.5849,366208.5522,912165.9607,549800.5245,665812.1685,422120.4641,633360.8711,438381.5653,828464.6187,694276.2649,511922.1323,571740.9725,395331.1337,431513.0713,360233.6653,690905.4929,678605.0363,685243.9907,508760.6646,339860.7192,580454.1985
SM.d42:3__Np,SM d42:3,C47 H91 N2 O6 P,Negative Phase,810.6612,9.26,143357.2016,169166.9481,306095.026,494852.1619,387228.2299,515086.8968,436730.1046,312737.4916,721634.7666,293677.3439,418944.577,328437.7802,567802.4253,392434.1582,598345.9512,530730.8903,395468.0744,469344.3951,268778.6218,338441.9801,254064.451,470940.4584,543997.859,438697.5654,359436.0817,303781.0355,399957.4033
25-hydroxycholecalciferol__Pp,25-hydroxycholecalciferol,C27 H44 O2,Positive Phase,400.334,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,20363.75854,0,0,0,0,0,79228.43911,0,16624.93075,24940.1817,0,0,0,0
ASG.28:2;O;Hex;FA.21:3__Pp,ASG 28:2;O;Hex;FA 21:3,C55 H90 O7,Positive Phase,862.6821,12.43,0,0,35962.96412,17495.68071,35713.75828,11037.97824,0,0,16972.90218,0,0,18017.50252,0,0,22854.76354,0,0,0,11842.35353,0,15411.35828,32230.45873,30731.8213,20513.02153,15483.80379,20117.44159,0
C17-carnitine(d3)__Pp,C17-carnitine(d3),C24 H44 D3 N O4,Positive Phase,416.3695,2.97,0,0,0,22227.27433,23922.75467,21755.08931,0,0,0,0,0,0,0,0,21382.73304,0,0,0,0,15864.11777,0,0,0,20966.24262,18004.77961,0,0
CE.14:1__Pp,CE 14:1,C41 H70 O2,Positive Phase,594.5373,13.01,21698.3293,26900.08126,0,12844.77258,46731.85983,45623.71342,0,0,0,0,0,35405.36535,39317.34608,43773.20204,40090.50094,0,0,0,0,169188.5543,0,26889.09689,0,0,44554.71632,0,0
CE.16:1__Pp,CE 16:1,C43 H74 O2,Positive Phase,622.5689,13.69,90469.36061,112157.6283,30625.91936,114178.5157,167162.7555,180992.4852,52272.97336,39880.63561,37759.27982,0,55237.81081,127274.203,126639.7772,149964.6626,147411.2634,117795.6425,0,27246.42707,51137.48183,574317.0513,47282.92141,87874.90894,147661.7612,50704.82446,159149.4593,0,0
CE.22:1__Pp,CE 22:1,C49 H86 O2,Positive Phase,706.6627,14.61,27302.80541,33848.1214,0,33002.20133,54188.75821,39159.31077,34145.3419,17978.19984,0,0,26511.46649,31875.74782,35461.4871,36596.89358,39743.68481,35405.70247,0,0,21080.19385,98268.45212,23277.65519,24937.17539,47063.15126,0,35040.48646,0,0
CE.24:1__Pp,CE 24:1,C51 H90 O2,Positive Phase,734.6941,14.7,0,0,0,18845.17596,21480.23105,24754.895,0,0,0,0,0,0,21247.92774,15958.93973,0,0,0,0,0,49019.72655,0,16587.44949,0,0,15922.49416,0,0
CE_d7.17:1__Pp,CE_d7 17:1,C44 H69 O2,Positive Phase,629.5294,13.69,0,0,0,0,0,35378.57947,0,0,0,0,0,0,0,0,34640.39378,0,0,0,0,49614.51192,0,0,0,0,33820.55613,0,0
Cer.23:1;O2|Cer.12:1;O2/11:0__Pp,Cer 23:1;O2|Cer 12:1;O2/11:0,C23 H45 N O3,Positive Phase,383.34,13.7,16602.2045,20582.25976,37817.47625,88115.11716,0,119898.7835,74464.77994,23245.60454,95021.92963,64047.88159,0,26869.70817,0,23940.79575,45338.81044,113830.1412,53608.87518,38143.393,0,81575.49077,51627.71975,20858.66885,104901.1482,69193.82139,11356.93967,64822.02407,0
Cer.31:0;O3|Cer.17:0;O2/14:0;O__Pp,Cer 31:0;O3|Cer 17:0;O2/14:0;O,C31 H63 N O4,Positive Phase,513.476,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23465.69098,0,0,0,0,0,0,0
Cer.31:1;O3|Cer.17:1;O2/14:0;O__Pp,Cer 31:1;O3|Cer 17:1;O2/14:0;O,C31 H61 N O4,Positive Phase,511.4604,6.39,0,0,23552.51455,0,36164.80976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31331.18389,0,0,0,0,0,0,0
Cer.32:0;O3|Cer.18:0;O2/14:0;O__Pp,Cer 32:0;O3|Cer 18:0;O2/14:0;O,C32 H65 N O4,Positive Phase,527.4914,7.27,0,0,38671.74122,54636.22975,80131.20626,36241.36201,0,0,26125.92038,35807.37187,0,41964.64298,0,36730.26747,36044.81305,17394.83016,19456.08619,0,0,95427.43647,44580.51051,36574.63701,42484.42999,0,38128.64101,0,25858.65274
Cer.32:1;O3|Cer.16:1;O2/16:0;O__Pp,Cer 32:1;O3|Cer 16:1;O2/16:0;O,C32 H63 N O4,Positive Phase,525.4757,6.88,0,0,64733.0123,74469.00221,131801.4769,55420.73491,41469.20283,44169.58422,55609.70332,65190.42032,44377.70032,49340.16407,47723.2538,77122.99029,42203.35699,72458.94186,43724.22044,42631.22873,22170.17376,110546.4065,73825.90944,57080.81593,65036.08124,33160.48609,56600.50094,0,44410.77863
Cer.32:2;O2|Cer.16:1;O2/16:1__Pp,Cer 32:2;O2|Cer 16:1;O2/16:1,C32 H61 N O3,Positive Phase,507.465,6.92,61134.6539,75790.49682,86590.04295,119195.8165,78151.79875,130648.3268,80131.1909,103999.9117,102499.7855,51633.1509,107717.5803,55471.83037,0,0,0,81116.3213,52226.50575,0,0,0,85105.24279,0,99991.98594,0,48426.2655,24677.20229,72426.81911
Cer.32:2;O2|Cer.16:1;O2/16:1_1__Pp,Cer 32:2;O2|Cer 16:1;O2/16:1_1,C32 H61 N O3,Positive Phase,507.4651,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65290.93636,0,0,0,0,0
Cer.33:0;O3|Cer.17:0;O2/16:0;O__Pp,Cer 33:0;O3|Cer 17:0;O2/16:0;O,C33 H67 N O4,Positive Phase,541.5072,7.77,39773.75527,49308.73866,86279.13179,98387.5187,150064.6786,92194.60358,57722.49304,42639.8641,70404.55732,60982.11935,54434.93845,64356.28332,69494.17369,90355.09119,66220.11096,102454.5991,40065.88215,32609.83052,30330.75736,176933.7924,74802.13024,65820.11525,100014.2055,37444.18757,64617.92334,0,54407.18191
Cer.33:1;O2|Cer.17:1;O2/16:0__Pp,Cer 33:1;O2|Cer 17:1;O2/16:0,C33 H65 N O3,Positive Phase,523.4973,7.72,0,0,0,40013.59354,48209.33715,0,0,0,0,0,0,0,0,0,0,35645.95901,0,0,0,63407.98842,0,0,0,0,11402.39995,0,0
Cer.33:1;O3|Cer.17:1;O2/16:0;O__Pp,Cer 33:1;O3|Cer 17:1;O2/16:0;O,C33 H65 N O4,Positive Phase,539.4913,7.37,43603.01111,54055.98403,131538.3529,123944.1715,204595.1144,103444.2699,69941.1982,69910.55387,110325.4007,103380.0522,78203.86985,86870.0097,81679.27171,121085.4092,92696.17061,115176.583,61569.70503,51299.02719,44979.72145,224111.8798,100716.415,93824.65071,97536.22431,61042.43529,81441.87483,20776.09365,65981.72114
Cer.33:2;O2|Cer.17:1;O2/16:1__Pp,Cer 33:2;O2|Cer 17:1;O2/16:1,C33 H63 N O3,Positive Phase,521.4806,7.37,0,0,39076.6218,40545.26318,64600.63627,22907.73585,32982.60317,0,38770.69039,43935.81355,0,23629.27297,26368.89033,33598.0259,26659.46665,36679.67841,0,0,0,69712.2103,28004.73927,28999.02767,44764.20639,0,33972.3128,0,0
Cer.34:0;O2|Cer.18:0;O2/16:0__Pp,Cer 34:0;O2|Cer 18:0;O2/16:0,C34 H69 N O3,Positive Phase,539.5282,8.56,26746.42829,33158.36369,25047.29876,53007.69554,110531.353,54470.29428,37182.09573,35307.88633,33125.30458,38696.33377,49996.76577,53587.95375,46998.43177,5964.417681,55864.55426,81832.10345,28575.01133,23010.61913,24978.006,23875.73247,32746.89267,40891.14873,64730.94452,21522.83592,51480.62851,0,0
Cer.34:0;O3|Cer.18:0;O2/16:0;O__Pp,Cer 34:0;O3|Cer 18:0;O2/16:0;O,C34 H69 N O4,Positive Phase,555.5224,8.26,71318.37204,88415.5631,116042.3759,146768.3827,235062.8126,124100.4709,85971.46227,71207.70399,111430.9028,99062.33252,73756.66521,131923.8874,138592.933,115803.7276,109343.3571,154140.6157,59850.15729,75258.93644,58160.93967,303190.9269,132266.6163,102770.5616,126653.5865,55835.9032,109574.2382,24123.97209,82690.37686
Cer.34:1;O2|Cer.18:1;O2/16:0__Pp,Cer 34:1;O2|Cer 18:1;O2/16:0,C34 H67 N O3,Positive Phase,537.5119,8.24,39651.55962,49157.24899,64935.53419,95975.2439,53946.44357,52244.00388,49962.59432,45339.16747,52320.3435,55935.76386,90139.99548,94234.9166,95669.62265,46845.14892,46225.23056,94010.80756,25939.96926,34962.82182,20208.9096,217815.2434,99599.2261,79352.09702,41245.12179,0,68641.60957,0,39794.14263
Cer.34:1;O3|Cer.18:1;O2/16:0;O__Pp,Cer 34:1;O3|Cer 18:1;O2/16:0;O,C34 H67 N O4,Positive Phase,553.5069,7.86,38872.37952,48191.27562,90533.01848,84437.6606,173917.6438,77400.33251,57084.95646,59386.03884,88331.23836,62544.72449,65664.96014,82148.03233,88406.18116,77236.07861,72603.17453,101479.5359,40871.3878,53041.47423,44690.32187,193342.8934,88957.78965,67978.60548,79146.88266,46351.76349,80740.47326,0,48672.16876
Cer.34:1;O3|Cer.18:1;O2/16:0;O_1__Pp,Cer 34:1;O3|Cer 18:1;O2/16:0;O_1,C34 H67 N O4,Positive Phase,553.507,7.86,38872.37952,48191.27562,90533.01848,84437.6606,173917.6438,81907.81488,55410.9979,59597.84423,88331.23836,72376.92586,64895.89102,81772.30502,88406.18116,82731.22392,72603.17453,101479.5359,40871.3878,53041.47423,44690.32187,193342.8934,91667.56827,67978.60548,79146.88266,46351.76349,80738.24331,0,48672.16876
Cer.35:1;O2|Cer.16:1;O2/19:0__Pp,Cer 35:1;O2|Cer 16:1;O2/19:0,C35 H69 N O3,Positive Phase,551.5271,8.75,0,0,0,0,30108.56921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48536.78205,0,0,0,0,17512.65723,0,0
Cer.36:0;O3|Cer.16:0;O2/20:0;O__Pp,Cer 36:0;O3|Cer 16:0;O2/20:0;O,C36 H73 N O4,Positive Phase,583.5542,8.66,0,0,0,0,63963.46625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38359.25685,0,0,0,0,0,0,0
Cer.36:1;O2|Cer.16:1;O2/20:0__Pp,Cer 36:1;O2|Cer 16:1;O2/20:0,C36 H71 N O3,Positive Phase,565.5433,9.19,57610.15037,71421.0622,155173.0492,150999.3147,271808.1215,109201.8588,86981.17088,95305.57879,118004.9037,110051.0883,105554.8816,137080.1914,132375.8443,130928.7335,129898.7749,182958.0058,71223.07292,72912.23522,66926.39108,307917.5856,152592.805,124372.5548,138611.5569,64677.82624,64285.16687,30626.58798,73600.41824
Cer.37:1;O2|Cer.17:1;O2/20:0__Pp,Cer 37:1;O2|Cer 17:1;O2/20:0,C37 H73 N O3,Positive Phase,579.5592,9.65,30435.69657,37732.06221,73881.39021,76076.07293,121654.2642,67137.62361,45386.22256,43650.61568,59532.33264,59571.30675,53263.74183,60201.41863,51500.0529,62708.35542,59621.52799,75960.06532,33025.46668,30196.09199,16464.70813,146856.6174,34608.97685,62610.26584,88561.93104,36114.89725,57550.45532,0,43736.81017
Cer.38:0;O2|Cer.18:0;O2/20:0__Pp,Cer 38:0;O2|Cer 18:0;O2/20:0,C38 H77 N O3,Positive Phase,595.5905,10.38,56545.18218,70100.78863,85570.6248,122768.3498,210217.9481,130667.9268,75904.40961,70652.49154,57672.88037,85426.62521,40535.12452,65221.05214,80708.32596,113876.6486,123841.5884,140299.5661,48402.75341,77201.03334,56835.49862,194781.4297,85274.45325,88627.90804,141748.1365,58728.99939,94208.80951,29971.58324,69736.93253
Cer.38:0;O3|Cer.20:0;O2/18:0;O__Pp,Cer 38:0;O3|Cer 20:0;O2/18:0;O,C38 H77 N O4,Positive Phase,611.5856,9.55,0,0,51769.76081,0,99812.35161,0,0,0,0,0,0,13952.90543,0,28859.33441,0,54328.90336,0,0,0,66037.91166,72369.84329,0,50069.5046,19210.63061,54252.59227,0,25640.34088
Cer.38:1;O2|Cer.16:1;O2/22:0__Pp,Cer 38:1;O2|Cer 16:1;O2/22:0,C38 H75 N O3,Positive Phase,593.5744,10.08,54251.7734,67257.57974,132755.9974,135571.387,215896.2989,116611.0883,69656.19784,70102.46743,106366.0572,102410.9522,85138.38278,95126.4865,88128.84752,98178.98775,89951.87444,125467.9948,37817.68818,66504.83196,48575.8895,228786.1274,108164.0658,91169.67625,113026.1477,48147.34117,86980.72578,27028.52856,74475.90974
Cer.39:1;O2|Cer.12:0;O2/27:1__Pp,Cer 39:1;O2|Cer 12:0;O2/27:1,C39 H77 N O3,Positive Phase,607.5908,9.2,0,0,0,0,0,31584.01385,0,0,0,0,0,0,0,0,0,22181.64454,17249.5364,0,0,0,0,0,0,0,0,0,0
Cer.39:1;O2|Cer.17:1;O2/22:0__Pp,Cer 39:1;O2|Cer 17:1;O2/22:0,C39 H77 N O3,Positive Phase,607.5906,10.49,39141.72374,48525.18988,74269.74553,87124.80383,115710.3183,65777.32489,44379.80407,17145.8388,21335.01501,48954.63862,49054.67578,41036.40797,49151.16956,62694.2409,60512.26395,58109.03846,32670.22947,31602.14082,24358.02777,170360.9207,64191.06529,57994.26496,26606.85316,0,46892.4126,0,36896.05175
Cer.40:0;O2|Cer.16:0;O2/24:0__Pp,Cer 40:0;O2|Cer 16:0;O2/24:0,C40 H81 N O3,Positive Phase,623.6215,11.19,76756.69006,95157.61197,176195.4232,185049.6013,238944.1565,155378.0353,105651.1071,88192.65566,131951.0669,116743.3401,115015.117,102090.2913,121366.6298,145542.2845,104411.6784,151153.8485,74138.05974,86565.29757,63328.6448,289594.5825,123696.8319,135304.2068,178147.7625,59401.57081,88580.00513,16399.9416,94555.5927
Cer.40:0;O4|Cer.16:0;O3/24:0(2OH)__Pp,Cer 40:0;O4|Cer 16:0;O3/24:0(2OH),C40 H81 N O5,Positive Phase,655.6111,10.16,0,0,0,0,34444.50837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59948.71903,0,0,0,0,0,0,0
Cer.40:1;O2|Cer.18:1;O2/22:0__Pp,Cer 40:1;O2|Cer 18:1;O2/22:0,C40 H79 N O3,Positive Phase,621.6058,10.91,68739.31686,85218.22966,142416.0397,162492.8476,230600.287,138682.8943,84511.00944,75072.54848,104315.534,109325.3743,94386.40339,110847.3771,103364.648,128150.7308,104296.9345,131334.5489,58280.12921,74752.97949,22988.28421,292020.0941,133488.3122,118939.9573,139614.6801,55359.64269,96955.15982,0,89844.40757
Cer.40:1;O2|Cer.25:0;O2/15:1__Pp,Cer 40:1;O2|Cer 25:0;O2/15:1,C40 H79 N O3,Positive Phase,621.6068,11.57,0,0,0,39834.77774,47365.55394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66514.77675,0,0,0,0,0,0,0
Cer.40:1;O3|Cer.16:1;O2/24:0;O__Pp,Cer 40:1;O3|Cer 16:1;O2/24:0;O,C40 H79 N O4,Positive Phase,637.601,9.61,0,0,0,22985.30997,44540.86804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45784.46827,0,0,0,0,0,0,0
Cer.41:0;O2|Cer.17:0;O2/24:0__Pp,Cer 41:0;O2|Cer 17:0;O2/24:0,C41 H83 N O3,Positive Phase,637.6372,11.56,70157.25557,86976.09157,139252.143,154817.1314,197172.5984,113273.6861,84793.45331,64043.40564,105501.5288,115582.5667,46361.61403,84316.66899,86293.6519,109759.9901,108905.0001,108499.3066,62835.04643,43767.71252,36725.31534,253214.2863,117055.2402,109549.2777,142594.8491,54008.4809,84587.47535,29481.00747,37811.51528
Cer.41:1;O2|Cer.17:1;O2/24:0__Pp,Cer 41:1;O2|Cer 17:1;O2/24:0,C41 H81 N O3,Positive Phase,635.6219,11.29,33893.86395,42019.25789,94413.8783,96745.29389,122523.1041,78126.83361,53942.58695,41723.31406,58361.12728,60995.86616,54499.29443,61808.14993,64450.75621,73338.705,65349.57818,60615.9227,36524.84376,0,37380.34898,159592.8796,63931.98889,63333.77964,85174.85379,0,46423.00962,0,41364.06756
Cer.41:1;O3|Cer.17:1;O2/24:0;O__Pp,Cer 41:1;O3|Cer 17:1;O2/24:0;O,C41 H81 N O4,Positive Phase,651.6174,10.02,0,0,0,0,34159.99291,0,0,0,0,40691.48129,0,0,0,0,0,0,0,0,0,43976.7885,0,0,0,0,0,0,0
Cer.41:2;O2|Cer.20:2;O2/21:0__Pp,Cer 41:2;O2|Cer 20:2;O2/21:0,C41 H79 N O3,Positive Phase,633.6093,11.66,0,0,0,0,22868.79941,0,0,0,0,0,0,0,0,16675.83427,0,0,0,0,0,25707.73973,0,0,0,0,0,0,0
Cer.42:1;O2|Cer.16:1;O2/26:0__Pp,Cer 42:1;O2|Cer 16:1;O2/26:0,C42 H83 N O3,Positive Phase,649.637,11.67,83059.32047,102971.1753,178330.1365,183359.5591,251661.2717,156829.6174,103174.9757,77404.62942,128294.3427,126491.3871,95832.08255,110951.4313,115062.7352,146748.2371,124613.1936,149816.5708,67629.94538,74226.06239,50452.44964,327055.0086,133293.5883,136671.7088,149070.4877,71685.23803,103317.0233,33924.98382,89906.31151
Cer.42:1;O3|Cer.16:1;O2/26:0;O__Pp,Cer 42:1;O3|Cer 16:1;O2/26:0;O,C42 H83 N O4,Positive Phase,665.6322,10.46,23008.8865,28524.81903,57982.81366,46475.11667,63658.87767,40463.02141,29196.23444,0,44537.92771,44653.44392,0,33503.62779,0,43679.14444,35733.51677,34262.81055,0,0,0,83971.211,30000.70866,45693.71837,46282.33934,19585.0419,29804.30416,0,27631.03502
Cer.42:2;O2|Cer.16:1;O2/26:1__Pp,Cer 42:2;O2|Cer 16:1;O2/26:1,C42 H81 N O3,Positive Phase,647.6216,10.82,0,0,0,59213.63989,39243.98212,0,0,0,0,0,0,36266.83471,26282.98367,0,0,0,0,0,0,103104.3716,50401.83235,24362.12798,0,0,0,0,0
Cer.43:1;O2|Cer.17:1;O2/26:0__Pp,Cer 43:1;O2|Cer 17:1;O2/26:0,C43 H85 N O3,Positive Phase,663.6532,12.03,14573.21672,18066.86168,94290.74691,99418.60588,135086.6777,101340.0142,24875.87907,0,71495.24635,62022.80373,42463.89186,59426.94382,40672.97291,80676.38078,76509.67928,64303.81174,36483.73398,43075.09171,27510.45737,173716.9846,68839.11209,75622.02219,106841.7473,30153.58697,56107.25014,13392.03858,43006.86261
Cer.44:1;O2|Cer.16:1;O2/28:0__Pp,Cer 44:1;O2|Cer 16:1;O2/28:0,C44 H87 N O3,Positive Phase,677.6685,12.36,84048.92877,104198.0229,180070.6549,196722.4042,264203.6371,165687.9362,98517.16698,63835.27597,125152.3375,125417.0203,104535.3064,102377.6301,97809.80079,97970.71763,116321.6066,129185.8279,70181.25076,77235.34776,46730.32894,327433.2516,121301.8274,137197.5384,170998.105,27742.20498,94961.16083,30287.55266,88803.47075
Cer.44:1;O3|Cer.18:1;O2/26:0;O__Pp,Cer 44:1;O3|Cer 18:1;O2/26:0;O,C44 H87 N O4,Positive Phase,693.6636,11.23,29989.74021,37179.19649,46695.48315,24612.78138,94678.48838,53943.99194,38931.98224,0,51234.5405,43264.0148,0,49364.59207,41774.19902,54412.40005,41356.92589,57974.24561,28104.85977,31081.26894,0,115367.256,55413.91349,51665.40756,61678.78095,0,35623.12352,0,29422.85647
Cer.45:0;O3|Cer.17:0;O2/28:0;O__Pp,Cer 45:0;O3|Cer 17:0;O2/28:0;O,C45 H91 N O4,Positive Phase,709.6951,12.31,49863.21735,61816.95283,77320.45825,86942.47198,112952.9909,0,36058.53387,0,52689.90489,66072.77035,45010.35943,30600.20788,39558.19119,33966.79299,66333.05047,0,35436.02674,0,0,106560.1808,50668.11488,33705.33192,61330.15035,22184.40093,49756.9937,0,43074.0588
Cer.45:0;O4|Cer.22:0;O3/23:0(2OH)__Pp,Cer 45:0;O4|Cer 22:0;O3/23:0(2OH),C45 H91 N O5,Positive Phase,725.6898,12.1,0,0,0,25977.68806,40509.91966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49601.30732,0,0,0,0,0,0,0
Cer.45:1;O2|Cer.17:1;O2/28:0__Pp,Cer 45:1;O2|Cer 17:1;O2/28:0,C45 H89 N O3,Positive Phase,691.6841,12.68,54042.15215,66997.70588,112305.2998,109698.6042,144904.6579,90449.17697,48755.5609,47272.58841,68354.73298,79465.12736,47662.32309,52211.63942,53689.21239,93435.80777,87573.01298,62230.28507,41153.78234,33926.56221,19752.941,189785.7529,95373.12839,39183.40637,120383.0628,38036.40691,67082.65104,24095.4144,50584.8419
Cer.46:0;O3|Cer.24:0;O2/22:0;O__Pp,Cer 46:0;O3|Cer 24:0;O2/22:0;O,C46 H93 N O4,Positive Phase,723.7111,12.64,98110.62243,121630.7338,141930.2513,183083.4718,233501.7576,151008.762,97500.22894,76071.04631,116300.2997,111884.2971,27071.528,126643.4094,121250.5582,144801.7151,134214.4877,148185.9873,66496.54277,39752.22101,54671.1536,356256.0669,46930.68777,127941.3985,181002.6186,79760.38928,74949.48542,26351.53,84531.63806
Cer.46:0;O4|Cer.22:0;O3/24:0(2OH)__Pp,Cer 46:0;O4|Cer 22:0;O3/24:0(2OH),C46 H93 N O5,Positive Phase,739.7059,12.43,29089.83841,36063.56077,56438.45818,73612.28366,90613.0975,64283.81726,0,0,51423.88085,59299.75093,0,44633.87715,45505.91106,59247.01767,51068.03939,9769.078436,0,0,0,109133.6956,38444.9569,50546.53519,22936.98811,0,18465.20696,0,0
Cer.46:1;O2|Cer.22:1;O2/24:0__Pp,Cer 46:1;O2|Cer 22:1;O2/24:0,C46 H91 N O3,Positive Phase,705.6998,13,98312.10005,121880.5118,201949.6768,201027.2128,240603.9011,149809.1408,103056.3997,65712.61213,141845.501,118568.0989,100831.4157,101864.8096,97602.22641,145419.2324,135942.9332,123529.234,66671.8249,69679.88366,50912.69835,348150.7307,134051.6957,154326.8148,170234.1245,59902.24352,107399.8224,29280.9384,96997.37597
Cer.46:1;O3|Cer.20:1;O2/26:0;O__Pp,Cer 46:1;O3|Cer 20:1;O2/26:0;O,C46 H91 N O4,Positive Phase,721.6948,11.96,32626.85131,40448.50364,70926.8718,74401.27944,71169.90943,60569.38422,36162.24227,17247.25031,45753.04966,50791.89484,39575.3635,41120.14505,39069.21705,51733.23945,48357.81649,51845.20938,28013.49626,0,0,118702.3706,46133.24527,51426.38461,69564.55145,0,44709.44422,0,35462.56878
Cer.47:1;O2|Cer.17:1;O2/30:0__Pp,Cer 47:1;O2|Cer 17:1;O2/30:0,C47 H93 N O3,Positive Phase,719.7154,13.28,47064.48421,58347.27791,97585.01838,104766.551,121670.6954,71026.14146,55438.03543,33204.26058,62376.0265,67204.86224,45613.40246,43216.73214,44515.47821,84634.21533,59259.41103,57060.28655,33470.31492,0,21087.67621,177861.7174,58178.84815,75928.714,93046.5789,0,47901.3336,0,50897.79949
Cer.48:0;O2|Cer.22:0;O2/26:0__Pp,Cer 48:0;O2|Cer 22:0;O2/26:0,C48 H97 N O3,Positive Phase,735.7467,13.74,61883.80658,76719.24427,125404.7428,129152.3462,145156.0681,113379.3374,72378.15653,46707.9087,76701.9694,68672.39592,61667.52269,70664.01369,65936.49795,80456.37139,72055.98713,44671.96793,44808.49135,45246.23924,33238.39808,251363.0449,81848.74328,106841.3825,128898.3144,41451.87933,72278.95807,0,51543.07635
Cer.48:0;O3|Cer.22:0;O2/26:0;O__Pp,Cer 48:0;O3|Cer 22:0;O2/26:0;O,C48 H97 N O4,Positive Phase,751.7419,13.23,33050.47268,40973.67998,35305.61458,132946.6108,40769.9473,0,0,0,87900.94823,57888.85875,87367.58544,36737.51212,0,40418.50952,24151.99571,109862.5778,51087.67009,0,0,11297.52405,30082.02533,98679.81895,143478.6632,50603.83841,27952.62131,0,61632.58045
Cer.48:1;O2|Cer.20:1;O2/28:0__Pp,Cer 48:1;O2|Cer 20:1;O2/28:0,C48 H95 N O3,Positive Phase,733.7313,13.57,105650.6733,130978.3651,227298.9513,250416.2472,279256.5388,182864.9061,115569.5189,79677.82557,154170.2796,152680.1104,107722.5137,109156.3813,107933.1251,176456.4221,134059.2541,134464.8944,75239.61244,72323.74392,58069.25786,446768.3497,144386.4823,187341.9227,229092.6383,42727.45798,118998.6075,35281.59212,102135.0274
Cer.48:1;O3|Cer.22:1;O2/26:0;O__Pp,Cer 48:1;O3|Cer 22:1;O2/26:0;O,C48 H95 N O4,Positive Phase,749.726,12.61,33030.33481,40948.71445,77355.69321,84411.75519,115330.7126,57682.23826,39263.1735,33458.16356,28670.26536,46174.33267,37775.09764,52623.37172,55035.39629,59503.56451,67273.10643,64717.13907,34980.48936,0,0,134117.062,54369.19971,53296.88774,44781.29197,0,36049.59259,0,31928.26027
Cer.49:0;O3|Cer.25:0;O2/24:0;O__Pp,Cer 49:0;O3|Cer 25:0;O2/24:0;O,C49 H99 N O4,Positive Phase,765.7575,13.51,0,0,31952.19818,36761.01712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64356.314,0,0,0,0,0,0,0
Cer.49:1;O2|Cer.22:1;O2/27:0__Pp,Cer 49:1;O2|Cer 22:1;O2/27:0,C49 H97 N O3,Positive Phase,747.7465,13.83,62244.58802,77166.51604,128577.0611,161749.22,159783.2913,110957.5525,57226.45972,37611.05217,87144.48158,75771.60371,60950.29494,59187.00536,53205.3907,123389.1955,90102.97317,67641.33218,42869.40656,25533.40856,29975.48353,241804.8226,79849.88665,105421.0976,131136.0519,27982.71272,65127.22427,0,55587.25858
Cer.50:1;O2|Cer.22:1;O2/28:0__Pp,Cer 50:1;O2|Cer 22:1;O2/28:0,C50 H99 N O3,Positive Phase,761.7623,14.09,124362.4106,154175.8772,242780.7327,285242.8325,320396.1928,211952.8362,138149.9694,96902.49735,162100.1226,170664.2693,134547.4006,130671.0997,125906.6759,194150.5922,166757.357,147647.5848,94808.45575,91121.2059,66725.56606,436214.2921,179948.7127,201645.8015,243520.7672,75794.97945,123583.7163,48188.07217,113428.8682
Cer.50:1;O3|Cer.22:1;O2/28:0;O__Pp,Cer 50:1;O3|Cer 22:1;O2/28:0;O,C50 H99 N O4,Positive Phase,777.7571,13.19,0,0,70355.2515,77683.44195,73390.637,51400.90791,0,0,0,36826.54809,0,0,0,61938.87737,0,0,0,0,0,98388.92948,41770.41447,33998.67913,0,0,30569.7102,0,0
